Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
1,12.64742067,11.2369761,11,3,2,689,66,24702.68,3,4,4,3,4,4,4,5,4,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
0,8.850426839,8.54892416,15,0,1,99,58,87535.71,1,3,2,3,3,4,2,3,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1,3.701557118,6.094109902,11,2,0,509,51,63166.87,6,3,4,4,3,4,4,3,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
0,2.976033785,13.9077275,14,1,0,933,34,11856.81,4,3,2,3,3,4,4,3,4,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1
0,5.522376826,7.905333122,14,1,0,4991,87,27326.79,0,3,4,2,3,4,4,4,4,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1
1,15.64596698,12.53830949,9,2,1,1579,67,12779.23,1,3,4,4,3,3,5,4,3,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
1,23.00764441,12.8219418,12,1,1,19669,59,25519.91,4,4,3,3,4,3,4,4,3,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,17.24924155,8.941553742,10,0,0,530,23,46871.21,7,5,4,5,5,1,6,5,5,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
1,13.01107597,10.51043963,12,0,0,1469,42,77383.72,0,3,4,4,2,4,2,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,5.104082209,11.86384439,11,3,0,324,24,47395.3,1,4,4,3,4,4,4,3,3,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
0,3.521499924,10.76051016,10,3,0,10482,81,90977.74,2,4,4,2,2,4,3,3,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1,1.875430489,8.174495258,8,5,0,1919,51,47726.25,1,1,3,2,3,4,3,3,3,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1
0,5.587484456,10.05388383,12,2,0,241,70,51721.64,1,4,3,1,2,5,3,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,7.007695148,7.045552801,13,2,0,673,87,41531.03,0,5,4,3,4,4,4,3,4,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
0,1.408375942,8.957297136,14,1,0,2649,46,33504.8,0,4,4,5,4,5,4,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,2.964559883,13.41209586,11,3,0,1598,44,11518.58,4,2,2,1,5,3,4,4,3,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
0,10.25635754,14.89835355,9,2,1,6658,33,31065.17,0,4,3,4,4,3,3,5,4,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0
1,3.892407013,13.62135046,14,1,1,823,19,32097.17,0,3,3,3,2,3,1,3,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1
1,3.226996711,14.95912113,12,2,1,13287,31,23424.88,1,4,4,4,2,4,4,4,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,15.87685513,11.741245,9,0,0,2394,34,35988.24,1,5,5,5,6,2,5,6,5,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
0,5.874064017,7.765121655,11,0,1,9295,43,35539.7,4,5,5,3,4,4,3,2,5,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,3.756359276,7.130431693,5,1,0,315,82,27959.34,1,2,2,3,5,3,1,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
0,2.905283283,8.359515606,13,1,0,2998,36,52232.97,6,2,2,1,5,4,3,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1.474810061,9.42799205,17,3,0,178,48,18198.59,1,4,3,4,3,3,3,3,5,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
1,18.56165869,10.95510131,11,0,1,1423,52,16851.94,0,4,2,3,4,2,5,4,3,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
1,12.39088509,10.8621377,16,1,0,1935,35,16440.05,1,5,4,5,4,3,4,3,5,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0
0,14.17192333,7.352533505,15,2,0,90517,83,44223.58,3,2,3,1,3,3,1,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,3.86023041,11.38860234,14,1,0,239,20,33343.73,0,3,3,3,5,4,3,3,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1,17.72593456,9.580144161,13,4,0,1003,25,30664.56,0,2,3,3,4,3,4,5,4,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
0,3.043063167,10.79191234,18,1,0,2817,88,31934.04,0,4,3,3,3,3,4,3,5,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
0,5.827112819,9.982341124,8,0,0,884,54,26676.4,1,2,3,2,3,5,2,3,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
1,4.648958177,6.511921085,12,0,1,11245,46,67211.95,1,5,5,5,4,3,4,4,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
0,11.96274778,10.70500472,14,1,0,19215,75,31136.77,2,4,4,4,4,2,5,5,4,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
0,4.525864256,11.58410296,11,0,1,2733,66,40660.84,5,4,3,4,3,5,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,8.038308899,8.01651453,12,1,1,1204,51,10606.59,0,4,3,3,5,3,5,5,4,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0
0,1.416592892,15.12148226,12,0,0,62430,81,92447.71,3,4,4,4,3,3,3,3,3,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
0,19.83504645,12.63643487,18,0,0,1028,75,13612.16,0,3,2,2,2,5,3,2,4,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1
1,15.85002222,16.68178185,8,2,0,28666,54,13765.39,3,5,4,5,5,2,4,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
0,15.94935291,11.08409914,10,2,1,44451,73,53019.98,2,4,4,3,2,5,3,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0,11.94550648,12.99948061,12,1,1,266,53,42523.02,0,3,4,4,3,3,4,2,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1
0,21.29342532,7.369412654,13,0,1,1994,41,19097.94,5,3,2,3,2,5,4,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,4.95598008,9.84688181,11,0,0,1869,59,11301.4,1,4,5,4,4,3,4,3,4,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1,4.973046104,13.53989069,13,1,1,21792,32,22533.05,1,3,3,3,3,3,2,3,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0
1,10.28430068,5.458806701,10,2,0,8770,51,19974.4,3,3,3,2,3,4,2,2,2,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0
0,2.581692044,12.0772854,11,1,1,3378,46,45146.99,1,3,4,2,5,3,4,3,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,6.945736396,6.918984305,9,1,0,1748,37,10330.1,3,4,5,4,4,3,3,4,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
0,9.999416271,14.84155042,8,3,0,1598,53,15281.28,0,4,4,4,4,4,3,3,4,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
1,6.035737465,12.66717474,15,2,0,4335,62,11217.96,1,2,3,2,4,4,2,4,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
0,9.004964377,11.43786808,13,0,1,2299,57,17516,1,5,6,4,4,5,5,5,4,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1,5.071456681,6.915228797,10,1,0,12275,80,20566.64,2,4,4,4,4,2,4,6,4,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
1,12.02106494,11.30215199,12,1,1,1065,43,36128.68,1,4,3,2,3,4,2,3,2,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1
1,5.049303717,9.513085538,10,1,0,24438,35,52129.84,1,4,4,2,3,4,3,4,3,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1
0,18.17247008,9.497106973,11,1,0,47974,63,25985.06,1,3,3,3,4,4,4,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,15.31997698,12.21852573,15,2,0,788,63,10909.79,1,3,4,5,4,3,3,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,16.0708543,8.272244827,11,3,0,16882,27,41151.14,1,3,3,4,6,2,4,4,3,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
0,7.873371451,10.24857935,14,3,0,165,19,64063.23,4,2,3,3,5,3,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,23.62866494,6.743431946,12,1,1,109,40,20414.07,1,2,2,1,5,5,2,2,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
1,25.8634566,12.4703522,8,1,0,11116,42,41412.1,0,2,3,3,2,5,2,4,2,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1
1,9.405224809,7.913676085,16,1,0,1083,40,99195.08,0,3,2,2,4,2,4,4,4,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
0,12.84490034,9.362849722,12,2,0,15604,72,18408.94,0,3,4,4,5,3,4,4,3,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
1,16.59325254,17.41324465,10,0,1,37,61,15930.45,3,3,4,3,3,4,4,3,3,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1
0,20.35456039,13.43700846,11,0,0,57344,71,25611.29,0,4,4,4,3,3,4,5,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
0,12.00925702,11.95206054,7,0,1,39035,68,9428.86,4,4,4,4,3,4,3,3,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
0,2.861423443,4.550449856,17,2,1,27698,88,3810.16,1,2,3,3,4,4,3,2,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,4.98152586,10.2863601,10,1,1,3639,63,51992.79,1,2,2,4,3,4,1,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,23.12150846,11.17709222,12,0,2,2950,53,79993.43,0,3,3,3,3,3,3,3,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
0,6.307178205,14.12145884,14,0,0,15041,41,37706.85,0,2,3,3,4,3,2,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
0,12.73622643,7.799780591,13,1,0,5188,63,22466.53,2,5,4,4,2,5,2,4,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1
0,12.00466914,7.122072827,14,0,0,1317,56,16608.27,4,2,3,2,3,4,3,3,5,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,2.243757398,9.329902365,6,0,0,4755,27,25146.14,2,3,3,3,5,1,4,4,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1.583394702,7.509389052,18,0,0,3658,47,58882.35,2,4,4,3,3,3,3,3,3,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0
0,14.23487852,15.06990851,14,2,0,30733,42,31809.46,4,2,2,3,3,3,4,3,3,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1
1,15.28108311,9.321265424,14,0,0,2431,72,27235.54,0,4,4,2,4,5,3,3,6,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0
1,4.135827839,3.564651961,9,2,0,529,58,70476.82,3,4,4,2,3,3,5,4,2,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
1,9.740709475,7.779622319,12,3,0,346,33,49396.09,0,2,2,3,4,5,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
1,1.213704886,10.74985413,8,0,1,110,87,35060.94,6,3,2,1,4,3,4,4,4,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0
0,11.86252419,7.738373361,11,2,0,34993,34,66055.53,0,2,2,2,4,2,4,4,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0,2.416685985,12.01267388,11,1,0,36260,76,91335.76,7,3,4,4,2,5,4,3,4,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
0,6.73327535,14.04748759,21,0,1,671,38,54349.75,3,4,4,5,2,2,4,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
1,6.549035393,3.11231175,12,1,1,41839,47,75042.1,0,4,5,4,4,5,3,5,3,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1
1,10.57197066,8.284591121,8,1,0,16546,84,91001.1,7,3,2,1,3,5,3,3,6,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
1,3.379756569,6.269792565,20,0,0,4,19,44426.28,4,3,2,4,3,3,3,4,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1
0,8.959047529,9.803905459,16,1,1,32603,87,63284.16,0,5,5,5,5,4,4,4,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,10.23679934,8.571019738,5,1,0,607,75,14039.21,3,6,6,5,2,3,4,5,4,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0
1,14.96503088,10.00344746,14,0,1,1067,37,12453.24,0,5,5,5,2,5,4,4,4,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1
1,23.79323993,4.255224068,12,0,1,7655,52,15934.12,1,4,4,5,3,3,4,3,4,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0
1,11.45675389,11.2714618,14,1,0,5981,24,48314.4,0,2,2,2,5,4,4,4,3,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1,11.04076215,8.477982632,19,0,0,655,83,5511.77,4,3,4,3,4,3,4,5,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
1,7.425503428,9.753145376,19,0,1,16395,19,10701.11,3,3,2,4,3,3,5,2,4,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0
1,2.411712843,14.57387887,13,0,0,198,78,10767.15,1,3,3,4,4,2,3,3,4,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
0,2.009542213,13.134415539999999,15,1,1,3473,61,13493.63,4,5,6,3,3,3,4,5,3,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1,9.068119482,11.62771397,15,0,0,2992,38,25071.58,0,2,2,1,1,4,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
1,1.926789854,6.114030983,11,0,1,2914,79,368.5,0,3,3,4,5,5,4,2,3,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
0,11.77389421,12.76603868,8,2,1,617,49,27976.63,0,4,4,4,2,4,2,3,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,2.585228303,6.348897952,10,3,0,444,41,56154.5,0,1,2,2,2,2,3,3,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,9.517703088,16.10939031,9,2,1,48969,75,62145.59,0,3,2,3,4,3,4,5,3,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1
0,9.532523799,7.151598137,13,0,0,17307,60,6517.94,1,4,4,5,4,3,5,4,5,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,23.103996,4.575363954,13,0,0,25764,70,19090.03,1,4,5,4,4,3,4,5,4,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
1,5.104873611,13.42263904,9,0,0,671,23,13194.33,0,4,4,4,4,3,4,6,5,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1,6.877942744,3.559550725,8,1,0,3064,84,63963.36,2,4,3,3,3,4,3,3,3,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0
1,21.17839683,5.971214226,13,3,0,25619,63,34447.89,1,3,4,4,5,4,4,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1.586331702,7.287197615,16,3,0,22547,88,36315.29,2,4,3,3,3,4,3,3,4,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1
1,3.778174405,11.30031859,18,3,0,545,44,5009.07,0,4,3,5,3,3,4,5,4,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
1,11.58276897,10.26519974,17,0,0,398,49,14202.72,1,4,4,4,3,3,4,3,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0
0,20.78013031,10.96553586,8,1,0,32084,69,36453.31,1,3,3,4,3,4,2,2,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
1,3.940297464,10.93514898,16,1,1,5148,60,11250.71,2,3,3,5,5,2,4,4,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
0,11.38099891,2.98020454,11,0,0,2526,57,65951.35,0,4,4,3,4,3,3,4,3,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1
0,12.75609778,12.29165611,11,0,1,703,26,41879.1,0,3,3,3,3,4,3,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1,6.253919786,10.32744663,10,0,1,7334,85,17080.57,0,3,3,4,3,4,4,5,4,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
0,18.9537053,9.22949351,18,0,0,61045,82,68122.23,2,2,3,2,3,4,1,2,3,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1
0,9.640061615,10.02758972,11,1,1,117,40,39468.79,2,3,3,4,3,5,2,4,3,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1
1,12.42120946,10.97274944,10,0,1,26659,71,84301.44,1,3,3,4,3,4,2,4,3,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1
0,8.134438503,11.87042081,14,1,0,12478,48,42469.81,2,4,4,4,1,7,3,2,3,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
0,14.86764776,9.531063533,10,1,0,11294,24,75458.79,0,5,5,5,2,3,3,4,5,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
0,5.548652108,8.798065013,11,1,0,3264,79,60345.9,3,4,4,4,4,3,4,4,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,18.35541838,15.27146446,12,2,1,4926,82,76066.77,4,3,3,4,4,4,3,5,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
1,7.62779591,7.014445177,8,0,1,473,68,42755.27,2,3,2,3,2,3,5,4,3,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
0,4.439685675,10.62019312,10,0,0,20925,77,76874.25,5,2,3,3,3,3,4,3,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0
0,11.16903388,10.04585562,14,1,1,114,19,41075.64,1,5,5,5,4,3,5,4,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
1,14.14101821,10.88047174,15,1,2,715,80,63095.62,1,3,3,3,3,4,2,4,4,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0
1,3.212400569,9.975481565,13,1,0,110,31,82131.87,4,5,3,4,2,4,3,4,2,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
0,16.84928353,7.248946018,10,1,2,19869,62,28502.33,2,4,4,4,3,3,3,4,3,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
1,3.834727471,9.53003591,16,1,1,13768,80,9450.84,4,4,4,4,3,4,3,2,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1
0,6.198230305,6.592317798,16,3,0,604,36,44977.06,1,3,3,3,4,3,3,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4.216732972,8.124261532,12,3,0,20731,72,13583.35,0,3,4,5,3,5,2,4,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0
0,4.355064781,11.44655577,11,1,0,666,50,42093.64,0,4,3,5,3,2,2,4,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
0,4.030250374,10.1755818,17,2,0,729,31,55398.87,3,4,4,3,3,4,1,2,4,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
0,9.915959247,13.7362126,15,0,2,19659,22,22362.59,0,4,4,5,4,4,3,4,2,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,9.821728297,13.93422217,11,1,0,22569,50,40271.47,0,3,3,3,3,5,2,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1
0,9.183905417,3.405050602,11,2,0,2019,28,56178.63,0,5,5,4,4,4,4,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,8.892893007,10.69284712,8,2,1,1566,63,21053.35,0,2,3,2,4,4,2,3,3,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
0,7.661226872,10.11985468,11,0,0,38579,73,75866.75,1,4,5,4,2,4,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,12.4767812,5.863179258,16,0,0,3232,72,74061.48,3,4,5,3,5,2,6,5,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,2.462148717,13.357551,8,0,0,566,23,35102.93,7,3,3,4,3,2,2,4,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0
1,14.09942339,14.04061351,10,1,0,659,49,26391.1,1,2,2,2,4,2,3,4,3,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0
1,7.272649386,4.586902043,14,0,0,1253,82,29982.49,1,5,5,5,4,2,4,5,4,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1
0,3.999030359,11.03563726,9,1,0,23517,72,51154.34,1,4,4,6,4,4,4,5,2,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0
0,3.115945151,11.32768159,11,1,1,5886,45,37583.97,1,3,3,3,2,3,3,1,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,13.67931764,5.307097721,13,1,0,24628,73,28654.87,1,4,4,3,3,5,4,4,4,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
0,5.953547112,11.05733159,11,1,0,34669,71,11591.09,4,4,3,3,3,3,5,4,4,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
1,11.74635394,8.702618087,11,0,0,1286,67,70174.11,4,3,3,4,5,3,4,3,4,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1
0,5.954024226,7.045651851,11,1,2,3032,43,8495.04,1,3,4,3,4,3,4,4,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,22.8577804,12.61411193,12,2,0,312,27,17191.02,5,2,3,3,5,2,4,5,5,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1
1,1.407866545,9.703658153,13,1,1,15586,39,24732.09,2,4,4,3,3,2,5,4,5,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
0,21.08265979,8.220453321,13,0,1,422,52,27282.21,0,4,5,4,4,3,3,3,4,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,9.734064703,11.11756812,12,0,0,396,48,87568.16,0,4,4,4,3,5,5,3,5,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1
1,12.21754865,13.07119875,10,2,1,4270,22,69327.78,0,3,3,3,5,3,2,4,3,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0
1,2.423722078,12.10865222,13,2,0,3098,69,5194.22,1,3,3,1,3,3,4,3,3,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
0,13.66061487,9.681031902,15,1,0,20606,31,12951.51,1,3,3,3,4,3,2,4,4,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0
0,4.844060027,7.535866122,11,0,0,340,65,47288.09,0,3,5,3,2,4,5,5,5,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0
0,7.69213424,12.2870805,9,0,0,7256,74,42386.84,3,4,5,4,2,6,4,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,13.73012915,10.66015784,10,1,0,683,27,38864.57,3,4,5,3,3,3,4,3,4,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
1,5.690013293,7.044096971,13,2,0,6910,79,25215.22,4,2,2,3,3,2,3,1,3,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0
0,6.68894661,12.14893118,14,1,0,7496,41,9302.3,1,5,5,4,4,4,4,5,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,9.475983046,12.71107869,14,2,0,641,51,45225.74,0,3,2,2,4,2,4,4,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1,4.893221514,9.759360165,14,0,0,2816,57,29976.15,0,5,5,5,5,2,5,4,5,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0
0,2.656915117,2.816821044,13,0,1,58,66,13155.79,1,3,2,4,2,4,3,2,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1,8.381515693,9.617602049,9,4,0,1277,85,14980.5,4,6,6,5,3,5,4,4,4,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1
1,1.281566108,13.97477268,10,3,0,617,56,27978.78,3,3,3,2,3,3,4,2,3,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1,3.365552603,11.19861363,10,0,0,307,80,46622.3,1,4,3,3,4,3,5,5,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
1,5.397827503,10.18921185,12,1,0,8447,37,34419.26,0,4,5,5,3,4,4,4,3,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1
0,9.001231999,9.518819692,11,3,0,35345,24,8507.97,7,5,4,3,2,3,3,4,2,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1
0,10.9750814,11.01996949,15,3,2,41155,48,64420.19,3,4,4,4,4,4,5,5,5,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
1,14.12966281,11.17971961,13,2,0,115,74,64446.9,3,4,4,4,5,3,3,2,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
