Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
0,2.284207057,10.52752198,8,0,0,622,55,37330.86,4,1,2,2,5,2,4,4,6,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
1,5.240131023,10.65970319,14,1,0,163,81,26763.52,4,3,2,3,3,3,4,2,5,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
1,8.735757967,9.530649932,10,2,1,265,69,36233.87,3,3,4,4,3,3,4,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,13.76871228,10.27136063,17,2,0,4478,39,40725.32,5,5,4,3,4,4,5,4,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
0,5.803901847,11.53388751,13,1,2,8685,87,40921.71,1,4,2,4,4,3,3,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
1,9.195415365,13.32211645,15,0,0,3543,57,40460.35,2,3,4,2,3,5,4,3,3,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
0,13.04114417,5.439572058,6,0,0,830,26,33602.96,0,4,3,5,4,3,5,4,3,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1
1,1.79772408,7.84599874,12,1,1,650,36,58590.12,4,4,4,3,3,3,3,4,4,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
0,1.611546284,8.406366357,12,0,0,278,32,18555.15,1,4,5,5,5,3,5,2,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0
1,6.9916427819999996,5.114025367,7,1,1,2792,48,12000.1,0,5,4,4,4,3,5,3,4,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1
1,2.368283285,14.96043073,11,1,0,13448,43,49710.21,4,3,2,4,2,6,3,3,4,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
0,10.34327947,6.271196467,10,1,0,1209,35,32399.51,0,2,2,3,4,2,3,3,4,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
0,8.277054038,11.00710107,15,0,0,197,75,28704.22,0,3,2,4,3,3,5,3,4,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1,5.259033624,3.294848551,11,2,0,236,67,26659.08,3,2,3,3,3,4,2,3,2,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
1,4.245035615,8.888970383,7,1,1,4292,81,14623.21,0,4,3,4,6,1,3,4,5,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
0,5.134989649,5.729233184,7,1,2,116,37,47683.58,0,3,3,3,2,4,3,3,4,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1
0,1.740841699,11.6041258,8,1,0,24416,34,37860.53,1,3,3,3,4,3,4,3,4,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
1,5.915225146,10.41328888,9,1,1,1864,34,4493.49,1,6,5,4,2,5,5,4,6,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1,10.03364243,9.846699861,12,0,0,1655,54,17773.11,2,5,5,7,3,4,4,5,4,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
1,2.371911572,13.25327303,10,0,0,26086,89,71934.85,0,3,3,3,4,4,4,3,4,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
0,4.905988692,9.751665909,8,2,1,2090,77,32149.05,1,2,2,2,2,5,3,2,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
0,1.443775322,10.0260969,13,1,0,189,21,36226.45,1,4,4,4,4,3,4,4,3,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0
0,4.945014197,10.07197012,12,0,0,29,72,43738.55,2,3,3,3,5,3,4,3,3,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1
0,8.015401085,7.024369189,11,0,1,25044,37,10772.59,0,5,5,5,3,3,4,6,4,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1,1.153881327,3.888998584,12,1,1,678,31,55821.74,2,4,4,3,3,5,4,4,2,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0
0,8.137267032,8.850529612,15,2,0,1875,19,38914.23,4,4,4,3,3,5,3,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1,2.010811355,11.06857815,9,0,0,822,72,37340.2,0,5,4,5,4,3,5,4,6,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1
1,4.06047424,6.680449508,7,1,0,559,19,41311.01,3,1,1,2,6,2,4,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
0,6.524843094,7.843654266,10,2,0,5582,50,10181.73,1,6,5,5,2,4,3,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,18.29391747,5.931159176,10,3,0,8431,59,40787.88,0,4,3,3,4,3,4,5,3,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
1,12.43358232,10.72707391,9,0,1,415,89,77269.05,0,3,5,3,2,5,2,3,3,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
0,11.67460124,12.10251179,11,1,1,4655,38,14562.52,0,3,3,2,4,4,2,3,2,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
0,14.69261964,10.47958917,11,0,0,5081,89,34434.44,1,3,3,3,6,3,3,3,4,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0,15.1418246,9.008013496,16,1,0,242,57,16921.75,0,3,3,3,6,1,5,5,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,14.5875554,6.364065547,8,0,0,122,78,22247.54,5,4,4,3,2,3,3,3,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
0,4.486607929,8.222298126,16,1,0,4793,38,4109.71,6,4,3,3,3,5,4,3,5,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0
1,5.898536601,9.203049013,15,2,1,30809,22,30185.46,0,3,3,3,3,3,4,4,3,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1
1,13.0035986,10.67873215,10,0,1,10148,82,63225.56,1,3,3,3,2,4,3,2,4,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1
1,9.876537733,8.667871777,14,2,1,11974,27,44447.24,0,4,4,4,6,3,3,3,4,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
0,8.938308825,8.194524344,12,1,1,11202,66,33663.55,0,3,2,4,3,4,2,3,5,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1
1,9.690818661,9.26498924,12,0,0,22684,62,56372.08,3,4,4,5,5,2,2,4,5,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
1,4.898445616,10.51064826,12,0,1,17452,73,19146.42,3,2,3,4,2,4,3,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,10.19437082,7.20065374,8,2,0,1085,28,17101.08,4,5,5,4,4,4,4,5,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1,11.24061076,6.792026415,13,1,1,1428,61,79189.23,0,3,3,3,2,3,3,3,5,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0
0,5.824620949,9.597592484,8,3,0,1938,51,25808.98,1,4,3,3,3,4,3,3,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,19.98393473,7.078232973,8,1,0,11100,76,96857.54,0,5,3,4,5,4,4,3,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
0,18.30915793,12.35760773,12,1,0,1409,39,11835.48,2,3,3,4,4,2,5,4,4,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
1,11.45319603,2.358964139,14,2,1,787,34,14595.56,3,4,3,4,3,5,4,3,3,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
1,3.638799298,5.580139894,15,2,0,2580,31,52852.51,4,4,4,3,4,3,2,2,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
0,1.214622014,6.732546893,11,1,0,14569,47,77774.13,0,3,3,2,3,4,3,3,2,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,8.688984603,12.05866555,17,2,0,3172,78,66146.86,3,4,4,5,3,4,5,5,3,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1,10.24058579,9.543357026,8,2,0,744,70,37518.71,0,4,3,2,4,4,4,4,3,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
1,13.85473212,8.444910983,11,1,0,1026,25,54669.67,3,1,3,1,4,3,3,2,3,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0
1,1.068799086,17.49332639,12,1,2,396,72,4916.91,0,3,4,3,4,3,3,3,3,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0
1,17.39605821,7.523463124,14,1,0,3989,35,56014.49,3,4,4,4,4,4,3,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
0,9.378558244,15.34353703,14,1,0,79276,85,18788.66,3,2,3,3,4,3,4,4,5,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
0,6.339408608,10.06634813,20,2,0,8706,38,33714.3,0,3,4,1,2,4,3,3,3,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,30.03608319,10.03378888,14,1,0,18578,88,30133.27,1,5,6,6,3,4,5,5,5,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0
0,13.34966275,12.96180339,16,1,0,16299,49,4812.74,1,5,4,4,4,3,4,4,4,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1
1,7.629294031,10.51343586,18,0,0,39088,54,21647.96,0,4,4,3,4,4,5,4,6,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
0,9.676963031,5.730187669,11,1,0,76,32,23379.71,3,4,4,4,2,5,3,3,3,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
0,9.028422616,2.516745112,12,1,0,1444,81,40661.06,0,4,5,4,4,3,4,5,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
0,13.14070245,13.25666082,14,0,0,575,83,23687.02,4,3,2,3,3,3,5,3,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1
0,8.886360176,9.515742803,11,2,0,5714,60,41058.3,0,4,4,5,3,3,5,5,4,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0
1,6.862244054,7.85989854,11,0,0,2581,32,20436.28,4,2,2,2,5,2,3,2,4,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
0,5.396647294,11.57607855,10,0,1,190,46,28733.56,0,2,3,1,4,3,3,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,18.42609229,10.42690816,17,2,0,32195,47,20095.5,7,3,3,2,4,2,4,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,4.997365436,9.540070446,11,0,0,2747,41,98906.55,0,4,3,4,3,4,2,3,2,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1,15.32475177,16.88041332,13,1,0,778,37,40529.84,3,3,4,4,2,5,4,5,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
0,7.629943705,8.942252776,9,1,0,37774,34,53196.73,0,4,4,4,4,4,5,3,4,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
0,9.417609509,12.8348374,14,0,1,1202,77,11113.69,2,2,3,2,4,3,2,3,2,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
0,8.574105728,8.6681168,16,1,0,85,56,6479.72,1,2,2,2,2,4,1,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
1,15.56696462,11.28911933,14,1,0,1130,45,40710.63,3,4,3,2,4,3,2,4,4,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0
1,2.439520256,8.734579171,15,2,2,5367,49,71631.82,1,5,6,5,4,3,6,4,5,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0
1,8.16762508,11.93951737,10,2,0,38885,54,38513.67,0,4,4,4,4,3,2,1,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1
1,7.537243981,7.947973086,15,1,0,1159,65,37445.32,2,4,4,4,5,3,4,3,4,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1
0,9.94963312,5.833716636,15,0,0,6450,72,27660.28,2,4,4,4,4,3,4,2,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,20.83084927,9.241864687,15,2,2,256,55,38162.85,1,4,5,4,4,4,2,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
1,1.963127209,8.665638946,10,1,0,490,85,76184.47,0,2,2,2,2,5,1,2,2,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1
1,10.34247598,14.63754555,15,0,0,890,27,81803.03,3,3,3,4,4,3,5,1,3,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
0,4.269258862,3.356393859,16,1,1,17907,36,39702.07,1,6,5,5,3,3,4,3,4,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1
0,4.397705634,13.37613844,16,0,2,655,62,27329.96,2,5,4,4,5,2,5,4,5,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,11.08150154,6.839793198,12,0,0,603,89,56631.76,3,3,3,2,3,4,4,2,4,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
0,24.0737635,7.67710837,15,1,0,342,74,67521.69,6,3,5,4,4,3,5,3,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1
1,2.978504665,6.204764784,10,3,0,1028,88,63827.57,1,2,4,1,5,3,3,2,3,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
0,10.55505829,17.04978252,13,0,2,2722,18,41967.93,2,4,4,5,4,2,4,3,6,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
1,2.108441505,13.65178245,10,1,0,4913,46,29318.41,1,3,3,4,4,5,4,4,4,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1
0,4.55454522,7.636999105,12,0,0,408,43,30118.57,0,2,3,4,6,2,4,3,5,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,5.682066541,8.842844227,12,1,0,751,25,54567.1,3,5,5,4,4,2,6,5,4,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
0,15.26657624,6.998489346,14,1,1,1185,81,18913.5,3,4,2,2,4,3,4,4,2,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
0,23.05042619,12.04083843,15,1,0,8002,60,90889.4,4,5,4,4,3,4,4,4,4,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1
1,14.05740045,9.873985217,9,2,1,28633,40,22390.15,4,5,5,6,4,3,4,3,4,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
0,14.23594392,14.71733435,14,3,1,20940,64,71721.17,4,3,3,4,3,4,3,4,4,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
1,3.883156675,7.051157559,13,0,0,18674,21,45734.73,0,4,5,4,3,3,5,4,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
0,4.891651665,16.15922157,13,2,0,16897,72,22070.09,2,2,3,3,5,3,2,4,5,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1,9.553290527,11.44953763,20,2,0,955,59,52687.01,3,3,4,5,3,5,5,4,4,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0
1,22.56250894,10.62160932,10,1,2,975,23,22561.45,3,5,4,4,2,4,4,4,4,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0
1,3.469955007,5.762293362,10,2,1,22529,55,57281.66,2,2,3,2,3,3,4,3,5,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0
0,7.59915732,13.11354412,14,0,0,10842,45,55370.33,3,3,3,3,2,4,2,3,4,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
1,2.288223389,10.35922638,14,1,0,6289,87,11565.2,3,4,5,4,6,1,6,4,4,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
0,1.522691557,12.05972869,13,0,0,20926,71,97462.46,1,2,3,4,3,4,3,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
1,2.988653862,8.242313408,15,2,0,1800,55,39746.81,0,3,3,4,3,3,2,3,2,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
0,9.821119931,5.326776882,12,2,0,41,61,41817.73,2,3,4,3,3,4,2,6,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,6.086525665,8.462349988,14,2,0,9045,55,7682.28,1,3,2,2,4,3,3,4,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1
0,3.295993837,10.99334684,15,1,1,15515,22,13337.97,1,4,2,3,2,4,5,3,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
1,2.256763731,7.093445651,16,1,0,2564,61,44278.91,5,3,3,4,4,4,3,3,3,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1
0,5.682395213,3.242890295,12,1,0,678,75,63986.3,0,4,4,4,4,3,4,3,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,4.843533662,9.624162233,13,1,0,4912,32,52197.12,4,1,1,2,2,4,2,3,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1
1,19.08438023,12.51404385,15,3,0,253,73,11644.24,1,4,4,5,2,4,5,5,4,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1
0,9.38354759,6.612802087,6,1,0,57800,72,26759.06,0,4,3,3,5,3,3,4,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1
1,6.390769574,6.773212666,9,1,0,170,24,14048.99,0,4,6,4,3,4,4,4,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
1,3.797689495,8.849884542,13,1,0,9064,56,42197.88,2,2,3,4,5,3,4,3,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
1,20.13119126,8.974055518,11,0,0,1319,88,21816.78,0,4,5,4,3,3,4,4,4,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,3.160392389,6.26674205,14,1,0,601,34,49393.59,0,4,4,4,3,3,5,6,5,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1
0,11.32483244,13.47305526,14,0,0,9930,64,48413.98,3,3,4,2,3,4,3,3,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,12.47525704,10.88292652,10,0,1,130,69,30040.32,1,3,3,3,4,3,3,3,4,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
0,7.608938235,8.688254477,13,2,0,3480,79,69154.47,1,4,4,5,3,4,3,6,6,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1,5.497366828,13.48138957,11,0,1,182,77,11290.67,1,4,5,5,5,3,3,4,3,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
0,17.64373477,12.2679124,14,0,0,14433,47,30342.56,2,4,3,2,3,3,3,3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0,2.60003549,11.43541645,16,4,0,382,80,22140.16,3,3,4,4,4,4,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,17.4880629,12.45079876,12,1,0,3171,67,34412.53,0,4,4,5,4,4,4,6,6,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
1,5.68349814,8.501483623,10,2,0,5981,71,5902.12,0,2,2,3,3,3,4,4,4,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
1,11.55805828,9.396558793,12,1,0,231,70,22139.63,1,4,4,3,4,3,3,5,2,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0
0,1.19808324,9.203214554,12,1,1,188,68,37911.51,2,4,2,3,5,3,5,5,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,2.689103558,12.04554874,13,2,0,3208,40,52766.63,4,3,3,4,5,2,2,3,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0,15.6930298,11.41399094,11,1,0,2382,79,10457.26,1,3,4,4,5,1,5,4,3,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,10.54165852,9.74065027,17,3,0,5492,72,7524.77,1,5,4,6,3,3,6,4,5,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
1,4.071312509,10.63592827,14,0,0,1331,45,42065.56,1,3,4,4,3,3,4,4,3,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0
1,3.866527859,11.62131427,5,0,0,2112,58,23624.95,0,4,3,3,3,4,3,2,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0
0,8.447638937,10.80481174,10,3,0,64,86,33394.07,3,3,4,3,4,2,4,4,4,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0
0,1.934171569,3.849382458,16,2,1,18304,72,17236.27,2,4,4,4,4,3,4,4,4,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
0,8.915680176,9.20355866,15,2,0,696,28,57821.02,0,4,4,3,3,3,4,4,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
0,9.267785326,15.40380196,16,0,0,8875,63,65095.99,0,2,2,3,4,3,2,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,2.355538593,8.911535445,13,0,0,2920,80,23041.14,2,2,1,3,3,3,4,3,3,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1
0,5.970269701,12.55644716,8,1,0,22202,46,13862.09,5,3,1,3,5,3,2,3,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1
1,7.208423897,11.43130499,11,0,0,33103,23,23946.97,5,4,3,2,3,3,3,4,3,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
0,5.78844751,10.64177468,9,1,2,15786,87,46714.82,1,2,3,1,3,5,2,3,3,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
0,5.638280421,10.43623772,12,0,1,1352,48,73601.3,1,2,2,2,4,3,3,3,3,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1
0,10.87372395,7.738684002,7,1,0,6900,72,15728.61,3,4,5,4,4,4,5,5,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
0,2.294386519,11.30937212,7,0,0,1061,29,18570.48,0,3,4,2,3,4,3,4,4,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
0,11.80801038,5.55213244,12,0,0,861,51,16425.42,3,3,3,4,3,4,1,3,3,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1,3.508552886,11.33498823,12,1,1,1098,35,46120.62,3,4,4,3,2,5,3,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
1,25.55038197,12.84779981,12,2,1,5100,42,27380.15,1,2,3,2,4,2,4,4,4,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
0,16.72537387,12.15570061,11,1,0,1612,67,78177.94,0,2,2,3,5,3,5,4,3,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
1,6.955766017,8.730183974,16,3,0,2246,28,79775.67,1,3,4,2,5,5,3,3,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
0,20.31446952,13.47526316,9,2,0,468,40,100437.39,1,3,3,3,3,3,3,5,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,14.52416667,9.927146707,15,1,0,1402,73,94903.08,1,3,4,3,4,3,3,5,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
1,10.01241216,11.79444395,16,1,0,2564,41,52050.69,2,4,5,4,2,3,2,3,3,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1
0,9.958831629,12.35416052,10,0,0,217,18,61967.75,0,4,4,5,4,4,4,4,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
0,1.424712099,8.034185681,15,0,1,3192,23,102905.68,1,3,3,4,5,2,4,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,21.87100089,9.032429129,13,3,2,19522,35,44287.84,0,3,4,3,3,3,4,3,5,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
0,6.5443199,6.666141762,13,1,0,27726,54,44057.85,1,4,3,5,4,4,4,4,3,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0
1,14.98166868,12.2507651,13,0,0,1665,49,25048.77,2,4,5,5,5,4,5,5,4,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1
0,6.864219377,13.34762525,11,0,2,10818,54,20719.7,0,6,5,4,4,4,5,4,4,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
1,10.85865384,5.271292905,8,1,1,1426,43,49065.88,2,4,4,4,3,4,3,2,4,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1
1,15.34839938,7.033849177,9,2,1,13607,59,18081.88,2,3,3,3,3,3,4,3,4,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
1,6.735271694,7.83125489,17,0,0,20760,42,20733.74,0,3,3,3,3,3,4,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
0,20.51922799,5.80921457,13,0,0,163,60,35949.37,4,5,5,5,2,4,4,5,3,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
1,9.320973584,11.41757633,12,0,0,5943,38,73242.41,4,5,5,5,2,3,3,5,5,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
0,6.289468375,11.05788928,15,0,1,2275,18,60956.22,0,1,3,3,3,4,2,2,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1,11.29271486,11.64173568,11,0,0,5651,37,19533.5,1,4,5,3,3,3,5,3,5,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
1,10.06145053,14.17602329,14,0,0,371,50,14053.15,0,4,3,3,4,3,5,5,4,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1
0,3.663316236,14.5077828,13,1,0,2258,87,22484.19,0,5,4,4,2,5,3,3,4,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
1,6.215774391,15.42891992,17,0,1,497,45,69222.79,3,4,4,3,3,3,3,4,4,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0
