Churn,Children,Income,Outage_sec_perweek,Yearly_equip_failure,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,InternetService_DSL,InternetService_Fiber_Optic,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Contract_Monthly,Contract_One_Year
0,0,21053.35,10.69284712,1,1,0,1,0,1,1,0,1,1,8.892893007,0,1,0,0,0,1,0,1,0
1,7,35102.93,13.357551,0,1,1,0,0,1,0,0,1,0,2.462148717,0,1,0,0,0,1,0,1,0
1,1,26391.1,14.04061351,0,1,0,0,0,0,1,1,1,0,14.09942339,0,1,0,0,0,1,0,0,1
1,1,29982.49,4.586902043,0,1,0,1,1,0,0,1,1,1,7.272649386,0,1,1,1,0,0,0,1,0
0,1,51154.34,11.03563726,0,1,1,1,0,0,0,1,1,0,3.999030359,0,0,1,1,0,0,0,0,1
0,1,37583.97,11.32768159,1,1,0,1,0,0,0,0,0,1,3.115945151,0,1,1,0,0,1,0,0,1
0,1,28654.87,5.307097721,0,1,0,1,1,0,1,0,0,0,13.67931764,0,1,1,1,0,0,0,1,0
0,4,11591.09,11.05733159,0,1,0,1,0,1,0,1,0,1,5.953547112,1,0,0,0,1,0,0,1,0
0,1,8495.04,7.045651851,2,1,0,0,0,0,1,0,0,1,5.954024226,0,0,0,0,0,0,0,0,0
1,5,17191.02,12.61411193,0,1,1,0,0,0,0,1,1,1,22.8577804,1,0,1,0,0,0,0,0,1
1,2,24732.09,9.703658153,1,1,0,1,0,1,0,0,0,0,1.407866545,1,0,0,1,0,0,0,1,0
0,0,27282.21,8.220453321,1,1,1,0,1,0,0,0,1,0,21.08265979,0,0,1,1,0,0,0,0,0
1,0,87568.16,11.11756812,0,1,0,0,0,1,0,1,1,1,9.734064703,1,0,1,0,1,0,0,1,0
1,0,69327.78,13.07119875,1,1,1,0,1,0,0,1,1,0,12.21754865,0,1,0,1,0,0,0,1,0
1,1,5194.22,12.10865222,0,1,1,1,0,0,1,1,0,0,2.423722078,0,0,0,0,1,0,0,1,0
0,1,12951.51,9.681031902,0,1,0,1,0,0,1,1,1,0,13.66061487,1,0,0,0,1,0,0,0,1
0,0,47288.09,7.535866122,0,1,0,0,1,1,1,0,0,0,4.844060027,0,1,0,1,0,0,0,1,0
0,3,42386.84,12.2870805,0,1,0,0,0,1,0,0,0,0,7.69213424,1,0,0,0,0,0,0,0,0
1,3,38864.57,10.66015784,0,1,1,1,1,0,0,0,1,1,13.73012915,0,1,0,0,0,0,0,1,0
0,1,9302.3,12.14893118,0,1,0,1,0,1,0,0,0,1,6.68894661,0,0,1,0,0,0,0,0,0
0,0,45225.74,12.71107869,0,1,0,0,1,0,0,0,1,0,9.475983046,0,1,1,1,0,0,0,0,1
1,0,29976.15,9.759360165,0,1,1,0,1,1,1,0,1,0,4.893221514,1,0,0,1,0,0,0,1,0
0,1,13155.79,2.816821044,1,0,0,0,1,0,1,0,0,1,2.656915117,0,0,1,1,0,0,0,1,0
1,4,14980.5,9.617602049,0,1,1,0,0,1,0,1,1,1,8.381515693,1,0,1,1,0,0,0,1,0
1,3,27978.78,13.97477268,0,0,1,1,0,0,1,1,0,0,1.281566108,0,0,0,0,0,1,0,1,0
1,0,34419.26,10.18921185,0,1,0,0,0,1,0,1,1,1,5.397827503,1,0,1,0,1,0,0,1,0
0,3,64420.19,11.01996949,2,1,1,0,0,0,1,0,1,1,10.9750814,0,1,0,0,1,0,0,0,0
1,3,64446.9,11.17971961,0,1,0,0,1,1,1,1,1,0,14.12966281,0,0,0,0,1,0,0,1,0
0,1,20647.83,12.16826675,0,1,0,0,1,0,0,0,0,0,14.66914461,1,0,1,0,0,1,0,0,0
1,0,23956.91,17.39213562,0,1,0,0,1,0,1,0,1,1,5.388165017,0,1,0,0,0,0,1,1,0
0,1,56003.36,12.02476736,0,1,0,1,0,0,1,0,0,0,2.810825808,0,0,0,0,0,0,1,0,0
0,4,70023.28,7.846521648,0,1,1,0,0,0,0,1,1,1,6.10108047,0,0,0,0,0,0,0,0,1
1,1,40728.96,5.670110512,0,1,0,0,0,0,1,1,1,1,4.950398978,0,1,1,0,0,0,1,0,0
0,1,69248.13,13.37036883,0,1,1,0,0,0,0,1,0,1,10.16660427,0,0,1,0,0,0,1,0,0
1,1,65187.42,9.826229752,0,1,0,0,0,1,0,0,1,0,12.29558653,0,1,1,0,0,0,0,1,0
0,2,10423.75,15.42491471,1,1,0,1,1,0,1,0,0,1,9.660361769,1,0,0,0,0,0,0,0,1
1,4,28909.96,8.601959705,0,1,1,0,0,0,0,0,0,0,7.663625954,0,0,0,1,0,0,0,1,0
0,2,28219.28,8.787582345,0,1,0,0,0,1,0,0,1,1,5.25445262,0,0,0,0,1,0,0,0,1
0,2,67319.27,6.362190982,2,1,0,0,0,1,1,1,0,1,13.59137366,0,1,0,0,0,0,0,0,0
1,0,71348.1,9.507249087,1,0,0,1,1,0,1,1,0,0,12.3492819,1,0,0,1,0,0,0,1,0
0,4,39231.99,12.06831191,1,1,1,0,0,1,1,1,0,1,18.37317391,0,1,0,0,0,1,0,0,0
0,7,69104.9,13.15969677,0,1,0,1,1,0,0,1,0,1,22.33583015,0,1,0,0,1,0,0,0,0
0,1,31282.78,6.18537496,0,1,0,1,0,0,0,1,0,1,1.541545443,0,0,1,0,0,1,0,0,0
1,0,65229.24,9.089998883,0,1,0,1,0,1,0,0,1,1,12.78453216,1,0,0,0,0,0,1,1,0
0,0,66922.3,5.868957217,0,1,1,0,0,1,0,0,0,1,7.065506244,0,0,0,1,0,0,0,1,0
1,3,1666.59,2.657311067,0,1,1,1,0,0,1,0,0,1,4.258552081,1,0,0,1,0,0,0,1,0
0,6,50258.38,13.75498892,0,1,0,0,0,0,0,0,0,0,4.801969514,0,1,1,0,0,0,1,1,0
1,4,54373.35,11.07079287,0,1,0,1,1,0,0,1,1,1,5.204853319,1,0,1,1,0,0,0,0,0
0,5,33588.84,10.74788638,1,1,0,0,1,1,0,0,1,1,32.0730133,0,1,1,0,0,0,0,1,0
1,1,23629.05,15.68552752,2,1,1,0,0,0,0,0,1,0,11.16847385,1,0,1,0,1,0,0,0,1
0,0,91186.03,10.08605721,0,1,0,1,1,1,0,1,1,0,16.8000196,0,1,1,0,0,0,1,0,0
1,1,37703.83,4.946414499,0,1,0,0,1,1,1,1,0,1,17.18829795,0,1,0,1,0,0,0,1,0
0,2,29117.32,14.19610787,0,1,0,0,0,0,0,0,0,1,17.52138221,1,0,1,0,0,1,0,1,0
0,4,52531.72,15.83394061,0,1,1,0,0,0,0,1,0,1,10.4103675,1,0,1,0,0,0,0,1,0
1,4,25742.72,7.663279641,0,1,1,0,1,0,0,0,0,1,3.310281145,0,1,0,0,0,1,0,1,0
1,7,21072.82,7.43893815,1,1,1,1,1,1,1,0,1,0,2.993625911,0,0,1,0,1,0,0,1,0
1,1,37774.81,11.70582668,0,1,0,1,1,0,1,0,1,1,16.26037537,0,0,1,0,1,0,0,1,0
1,3,81388.6,8.273678516,0,1,0,1,0,1,0,1,1,1,5.940902789,0,0,0,1,0,0,0,1,0
1,0,78272.96,9.424686492,0,0,1,1,1,1,1,1,0,0,5.988505209,0,0,0,0,0,0,0,1,0
0,4,37773.19,12.69711858,1,1,0,0,0,0,1,0,0,1,8.951793883,1,0,0,0,0,0,0,1,0
1,1,40183.01,10.3853182,0,1,1,0,0,1,0,1,1,1,4.221959275,1,0,0,0,0,1,0,1,0
1,0,10331.57,13.43076227,0,1,1,1,1,0,1,1,1,1,10.90397471,0,1,0,1,0,0,0,0,1
0,1,37096.85,7.951590644,0,1,0,0,0,0,0,0,0,1,1.665591776,0,1,1,0,1,0,0,1,0
1,2,26004.59,9.100502767,0,1,0,0,0,0,1,1,1,1,8.611218573,0,1,0,0,1,0,0,0,1
1,4,77291.95,11.9086306,0,1,0,0,0,0,1,0,1,0,1.28507969,1,0,1,1,0,0,0,0,0
0,3,24462.25,5.304627269,1,1,0,1,1,1,0,0,1,1,1.379696124,0,1,1,0,0,0,0,1,0
1,0,75871.75,12.07096717,0,1,0,0,1,0,1,1,1,1,3.084376591,0,0,0,1,0,0,0,1,0
0,0,28840.47,7.336943024,0,1,0,1,0,0,1,0,1,1,2.43754565,1,0,0,1,0,0,0,0,0
0,4,25299.48,10.16142541,0,1,1,1,0,1,0,0,0,1,3.288124191,0,1,1,0,0,1,0,0,0
0,2,37631.4,9.632814549,0,1,0,1,0,0,1,0,0,1,32.30772134,0,1,0,0,1,0,0,0,0
0,2,23014.69,6.346778536,1,1,0,1,1,0,0,1,0,0,13.46565415,0,1,0,0,0,1,0,0,0
0,1,31300.68,12.1986895,0,1,0,0,1,1,0,1,0,1,19.244458,0,1,1,0,0,0,0,1,0
0,3,55840.35,6.444558317,0,1,1,1,0,1,0,1,1,1,8.69085131,0,1,1,0,0,0,0,0,0
0,1,33217.64,11.10996233,1,1,0,0,1,0,1,1,0,0,5.254442453,0,1,1,0,0,1,0,0,0
0,1,45562.97,9.301929385,0,1,0,0,0,1,1,1,1,0,5.2551003,0,0,0,0,0,0,0,0,0
0,1,15380.9,8.5355787930000009,2,1,0,0,1,0,1,0,0,1,6.417132666,1,0,1,1,0,0,0,1,0
0,4,57900.98,9.581508542,0,1,1,1,0,1,1,0,1,0,4.924623699,0,1,0,1,0,0,0,0,1
0,2,60476.86,8.763218085,0,1,0,0,1,0,0,0,1,1,6.325942162,0,1,1,0,0,0,1,0,0
0,1,26875.13,12.72077056,0,1,0,0,1,1,0,1,0,1,17.22220989,1,0,0,0,0,1,0,0,1
0,2,24447.03,5.304635517,0,1,0,0,1,1,0,0,1,0,3.238699239,1,0,1,0,0,0,1,0,1
1,2,14817.22,11.18732698,0,1,0,0,0,1,0,1,1,1,6.437878909,1,0,1,0,1,0,0,1,0
0,2,33620.38,9.83612847,1,1,0,0,0,1,0,0,0,1,7.484425045,0,1,1,0,0,0,0,0,1
0,3,31466.9,6.187489206,0,1,0,0,1,1,0,0,0,0,11.69875604,0,1,1,1,0,0,0,1,0
0,1,76984.15,9.320914781,0,1,0,1,0,1,0,0,1,0,10.03363969,1,0,1,0,0,0,0,1,0
0,4,11612.88,4.964218639,1,1,0,0,0,0,0,0,1,1,13.83290937,0,0,0,0,0,0,0,1,0
1,0,71215.87,6.702458265,1,1,0,1,1,1,0,0,1,1,5.02568958,0,1,1,0,0,1,0,1,0
0,2,18113.33,8.623296005,0,1,0,0,1,0,0,0,0,0,2.644787483,0,1,1,0,0,1,0,1,0
1,3,6574.36,9.173811061,0,1,0,0,0,1,0,1,0,0,11.50651216,0,1,0,0,1,0,0,1,0
0,2,10342.14,9.553427818,1,1,0,1,0,1,0,0,0,1,10.96319721,0,0,0,0,0,0,0,0,1
1,1,23028.48,6.007630739,1,1,1,1,1,1,0,1,1,0,5.505247606,0,0,1,0,0,0,1,0,0
0,2,31920.88,14.02031408,1,1,1,1,0,1,1,0,1,1,10.27782059,0,1,0,0,1,0,0,0,0
1,6,54961.9,12.07594948,0,1,0,1,1,1,0,1,1,0,3.364993591,0,1,0,0,0,0,0,1,0
1,1,21897.41,13.1215267,0,0,1,0,0,1,0,1,0,1,1.171557288,0,1,1,0,0,1,0,1,0
1,4,72129.01,10.4523599,2,0,1,0,1,1,1,1,1,0,7.262579715,1,0,1,0,0,0,0,1,0
0,1,16368.02,10.07963518,0,1,0,1,1,0,0,0,0,0,17.06899012,0,0,1,0,0,0,0,1,0
1,1,65900.37,9.086330232,2,0,1,0,0,0,0,1,1,0,16.48065356,0,1,1,0,0,0,0,0,1
0,6,69369.36,10.04912841,0,1,1,0,0,0,0,0,0,1,10.85041661,1,0,0,1,0,0,0,0,0
1,1,23382.74,8.431329813,0,1,0,0,0,0,0,0,1,1,4.85576672,1,0,0,0,0,1,0,1,0
0,2,25886.2,8.961461799,0,0,1,0,0,1,1,0,0,1,1.715329149,0,1,1,0,0,0,0,1,0
0,0,93039.69,7.236546463,0,1,1,0,1,1,0,0,0,1,3.470685398,0,1,0,0,0,0,0,1,0
0,0,37852.37,7.048563699,0,1,0,0,1,0,0,0,0,0,1.914386255,0,1,0,1,0,0,0,0,1
0,1,54727.46,13.17156155,1,1,1,0,1,0,0,1,0,1,9.16272705,0,1,1,0,0,1,0,0,0
0,2,47944.46,11.11418795,0,1,1,0,1,0,0,1,0,1,7.457173484,1,0,0,0,0,1,0,0,0
1,0,43631.75,10.08565191,0,1,0,0,0,0,0,1,1,1,10.5903229,0,0,1,0,0,1,0,1,0
0,6,31392.97,4.843029288,0,1,0,0,0,1,0,0,1,0,14.68216127,0,1,1,0,0,0,1,1,0
0,0,20197.89,7.940679007,1,1,1,0,1,0,1,0,0,1,11.92300936,0,1,1,1,0,0,0,1,0
1,2,99482.26,12.94031641,0,1,1,0,0,0,1,1,1,1,9.461939857,0,1,1,0,0,0,1,1,0
0,0,48005.75,7.794425904,0,1,0,1,0,0,1,0,0,0,13.90000955,0,0,1,1,0,0,0,0,0
1,4,50666.54,4.88644359,2,1,1,0,0,0,0,1,1,0,13.99579075,0,1,0,0,0,0,0,0,1
0,4,7953.27,9.879617841,1,1,1,0,0,0,1,1,0,1,3.179043613,0,1,0,0,1,0,0,0,0
0,0,10882.02,13.28523257,0,0,1,0,0,0,0,0,0,1,17.24908083,0,1,1,1,0,0,0,1,0
1,3,69156.25,15.62909771,0,1,0,0,0,0,0,1,1,1,2.760467902,1,0,1,0,0,0,1,0,0
0,0,19563.77,11.31172944,1,1,0,0,0,1,0,1,0,1,20.04140358,1,0,1,0,1,0,0,0,1
0,0,27113,11.06959212,0,1,0,1,1,0,0,1,0,0,8.001673351,0,0,0,1,0,0,0,0,1
0,2,13378.22,11.56147327,0,1,0,0,0,1,0,1,0,1,4.135515169,0,0,0,0,0,1,0,0,0
0,2,5337.97,13.49663107,0,1,0,0,0,1,0,0,1,0,9.086633107,0,1,1,1,0,0,0,0,1
1,2,72490.86,7.581534683,0,0,0,1,1,1,1,1,0,0,9.493585403,1,0,1,0,1,0,0,1,0
1,2,12476.24,10.67669456,0,1,0,0,0,1,0,1,0,0,5.372758028,1,0,1,0,0,0,0,1,0
0,1,64584.13,11.74759925,0,1,0,0,1,1,0,1,0,0,13.82188875,0,0,0,1,0,0,0,0,1
0,6,32885.95,9.044025424,0,1,0,0,0,1,0,0,0,1,2.598489694,0,1,0,1,0,0,0,1,0
1,1,80862.03,7.949846907,2,1,0,0,1,1,1,1,1,1,12.9401487,0,1,0,0,0,0,0,1,0
0,4,49800.1,11.35513416,1,0,0,0,1,0,0,1,1,0,4.957713222,0,1,0,0,0,1,0,0,0
1,2,19133.76,9.993073346,1,1,1,1,0,1,0,1,1,1,7.176411327,0,1,0,1,0,0,0,0,1
0,1,11957.82,9.818276662,0,1,1,0,0,1,0,0,0,0,3.956375328,1,0,0,0,0,0,0,0,0
1,5,31250.41,14.32006623,0,1,1,0,1,0,0,0,0,0,1.033067819,0,1,0,0,1,0,0,1,0
1,7,13533.47,12.67439697,1,1,1,0,1,1,1,1,1,1,3.820262172,0,1,1,0,1,0,0,0,1
1,3,46533.08,11.95689175,0,0,1,0,1,0,0,0,0,0,2.640977982,0,1,1,0,0,0,1,1,0
1,1,14393.72,12.55052929,0,1,1,1,0,0,0,1,1,1,1.634394387,0,1,0,0,0,0,1,0,0
1,2,4102.64,13.71586929,1,0,0,1,0,1,0,0,1,1,2.012075635,0,0,0,0,0,0,1,1,0
0,4,75276.52,3.602721856,0,1,0,1,1,0,0,1,1,1,15.56741347,0,1,0,1,0,0,0,0,0
1,3,97761.18,9.442505655,0,1,0,0,0,1,0,1,1,1,8.573785357,0,1,1,0,1,0,0,1,0
1,0,20789.86,2.760749024,0,1,1,0,0,1,0,1,1,1,13.86188691,0,1,0,0,1,0,0,0,1
1,0,34038.71,13.2491569,0,1,0,1,1,0,0,1,0,0,10.77929667,1,0,0,1,0,0,0,1,0
0,0,16051.94,13.4911859,0,1,0,1,0,0,0,0,0,0,16.88097916,1,0,1,0,0,0,1,0,1
1,0,24266.04,7.779828793,0,1,0,0,1,0,0,1,1,1,16.92163398,1,0,0,0,0,0,1,0,0
0,0,28712.86,10.68579941,0,1,0,0,0,0,0,0,0,0,11.91663193,1,0,1,0,0,0,0,1,0
1,2,18966.81,9.905787776,0,1,0,0,1,1,1,0,1,0,2.81822785,0,1,0,0,0,0,1,1,0
0,2,67530.44,11.62388139,0,1,0,1,1,0,1,0,0,0,5.100566529,1,0,0,1,0,0,0,0,0
1,4,38866.92,12.19296315,1,1,0,0,1,1,0,1,1,0,4.806882153,0,1,1,0,0,0,1,0,0
1,2,44314.39,6.892345443,0,0,0,1,1,1,1,0,1,0,5.658327457,0,1,0,0,0,0,0,0,0
1,0,26929.55,8.482252615,0,1,1,0,1,0,0,1,1,0,2.649525158,1,0,1,0,0,0,1,1,0
0,1,50643.95,9.179212931,2,1,0,0,1,0,0,1,0,1,18.76976086,1,0,1,1,0,0,0,0,1
0,3,4803.58,9.321060469,0,1,0,0,0,0,0,0,0,0,13.04542381,0,1,1,0,0,0,0,1,0
1,1,21278.71,13.24354261,0,1,1,0,1,1,0,0,1,0,1.534192133,0,0,0,0,0,1,0,1,0
0,0,16874.68,14.7376853,0,1,1,1,0,0,0,0,1,0,9.039309605,0,0,1,1,0,0,0,1,0
1,0,28908.4,8.27152774,1,1,0,1,1,1,0,1,1,1,1.542556879,1,0,0,0,0,0,1,0,1
1,0,47370.85,6.964656883,1,1,1,0,0,0,0,1,1,0,5.165404738,0,0,0,0,0,0,0,0,1
1,0,39802.79,3.262720061,1,1,0,0,1,1,0,1,1,0,1.557206083,0,1,0,0,0,0,1,0,1
0,5,50195.66,13.69828326,0,1,0,1,1,0,1,0,1,0,7.226076469,0,1,1,0,0,0,1,1,0
0,1,52946.65,8.363844619,0,1,1,0,1,0,0,0,1,0,20.91720893,1,0,0,0,0,1,0,1,0
0,1,5192.16,7.423384386,0,1,1,0,0,0,1,0,0,1,9.709171662,0,1,1,0,1,0,0,0,1
0,0,60897.92,8.827647599,0,1,1,1,0,1,1,0,0,1,1.939549257,1,0,1,0,0,0,1,0,0
1,3,35939.37,12.48417719,0,1,0,0,0,1,1,0,1,1,1.502124145,0,0,0,0,0,0,1,1,0
1,0,24091.33,10.56592379,0,1,0,0,0,0,1,0,1,1,1.906368477,1,0,0,0,0,0,1,1,0
1,4,41209.8,11.60110678,1,1,0,0,0,0,0,1,0,0,15.60605339,1,0,0,0,1,0,0,1,0
0,0,14185.42,12.13702885,0,1,0,1,1,0,1,0,0,1,1.781895205,0,1,0,0,0,0,0,0,1
1,0,12765.41,8.088906499,0,1,1,0,0,1,0,1,0,0,2.050742411,0,0,0,0,0,0,0,1,0
0,3,11386.53,10.16305189,1,1,1,0,0,0,1,1,0,0,2.447649309,0,0,0,1,0,0,0,0,0
0,2,56131.21,10.14030426,1,1,1,0,0,0,1,0,1,1,10.81997919,1,0,0,0,0,1,0,1,0
0,1,1668.97,11.24744549,0,1,1,1,1,0,0,0,1,0,2.359067126,0,1,0,0,0,0,1,0,0
0,0,36973.83,8.503805869,1,1,0,1,0,1,0,0,1,1,6.811759674,0,1,1,0,0,1,0,0,1
1,1,17218.09,14.78936522,0,1,1,0,1,0,0,1,0,1,5.207179461,0,0,1,0,0,0,1,1,0
0,4,34228.9,14.24429679,0,1,1,1,1,0,0,0,0,1,9.450195459,0,1,1,0,1,0,0,0,1
0,0,36121.33,8.397331803,0,1,1,0,0,0,0,0,1,0,1.815836226,0,1,0,0,0,0,1,0,1
0,4,76136.04,12.1663565,1,1,1,0,1,0,0,0,0,1,8.932053699,0,1,0,1,0,0,0,1,0
1,0,33559.74,13.04068054,1,1,1,0,0,1,1,1,0,0,14.71424943,0,1,0,0,0,0,1,1,0
0,1,21663.69,12.35764261,0,1,1,1,0,0,1,0,0,0,1.597765127,1,0,0,0,0,1,0,1,0
1,3,31006.39,14.35467948,0,1,1,1,1,0,1,0,1,0,22.76986341,1,0,1,0,0,1,0,1,0
1,2,28580.25,9.431168696,0,1,1,1,1,0,0,0,0,1,2.519975147,1,0,1,1,0,0,0,1,0
1,1,23706.94,11.27381764,0,0,1,0,0,1,1,0,1,1,5.915247686,0,1,0,0,0,0,1,0,0
0,0,49693.17,10.93898196,0,1,0,1,1,1,0,0,1,1,7.793733508,0,0,0,0,0,1,0,0,1
1,3,77622.97,6.464103552,1,1,0,1,1,0,1,1,1,0,20.44846104,1,0,0,0,0,1,0,0,0
0,1,62359.81,10.26897415,0,1,0,1,0,1,0,0,1,1,7.604093453,0,1,1,0,0,1,0,0,0
0,0,19942.74,10.11933502,1,1,0,0,0,0,0,1,0,1,12.85397739,0,0,1,0,0,0,0,0,0
1,1,51203.14,8.776451212,1,1,0,0,1,0,0,0,1,1,1.410971237,0,1,1,0,0,0,0,1,0
1,3,10818.08,9.011401399,0,1,0,0,1,0,0,1,0,1,8.874920206,0,1,0,0,0,0,0,1,0
0,0,33165.9,10.91857997,1,1,1,1,1,0,1,0,1,1,6.013261132,0,1,0,0,0,1,0,0,0
1,1,25819.56,7.298432418,0,0,1,0,0,1,1,1,1,1,9.306233406,1,0,1,0,0,1,0,1,0
0,1,54674.22,9.311560353,0,0,0,0,1,0,0,0,0,1,1.375013189,0,1,0,0,0,0,1,1,0
0,4,16706.02,11.13291822,1,1,0,0,0,0,0,0,1,1,1.387575524,1,0,0,1,0,0,0,0,1
0,0,31980.81,12.236238,0,1,0,1,1,1,0,0,1,1,2.685677496,0,1,1,0,0,0,1,0,1
0,4,41955.27,12.03070714,0,1,1,0,0,0,0,1,0,0,5.511437756,0,0,1,0,0,1,0,0,1
1,0,57107.43,5.33893117,2,1,1,0,1,0,0,0,1,1,16.58244758,1,0,1,0,0,0,1,1,0
1,0,6769.7,15.39425705,0,1,1,0,1,1,0,1,0,1,14.17620441,0,0,1,0,0,0,1,1,0
0,1,65191.79,7.879092117,0,1,0,1,1,1,1,0,0,0,10.81527088,0,1,0,0,0,0,1,1,0
1,6,23022.97,10.9783735,0,1,1,0,0,0,0,1,1,0,6.956508263,1,0,0,0,0,1,0,0,1
1,0,33529.19,9.023888498,1,0,1,0,0,1,0,0,1,1,8.274610767,0,0,0,0,1,0,0,1,0
1,3,73378.99,6.599742586,0,1,1,0,1,0,0,1,0,1,6.786723844,0,0,0,0,0,0,0,1,0
1,1,3504.7,8.863330522,0,1,1,0,1,1,0,1,1,1,3.605888824,0,1,0,0,1,0,0,1,0
0,0,20125.41,8.842692082,0,1,1,1,1,0,0,1,0,1,10.19243185,0,1,1,0,0,0,0,0,0
0,0,10299.94,6.048302665,1,1,1,1,0,0,0,0,0,1,1.084656113,0,1,1,0,0,1,0,1,0
0,1,80906.28,17.23011599,0,1,1,1,1,1,1,0,0,0,2.140387928,1,0,0,0,1,0,0,0,1
0,1,39281.35,14.68014234,0,0,1,0,1,1,0,1,0,1,7.931439645,0,1,0,0,1,0,0,0,0
0,0,14536.31,13.12045068,0,1,0,1,0,0,0,1,1,0,14.08939653,0,1,0,0,0,0,1,0,0
0,6,43044.31,7.173629507,1,1,0,0,1,1,1,1,0,1,9.232644617,0,1,0,1,0,0,0,1,0
1,1,19373.31,13.25882319,1,1,0,0,0,0,1,1,1,1,6.951491551,1,0,1,0,0,0,0,0,0
0,0,46426,9.408080299,0,1,0,0,0,0,0,0,1,1,3.137169138,0,0,1,0,0,1,0,1,0
0,3,82554.24,4.12236456,0,1,0,0,0,0,1,0,0,0,3.113737885,0,0,1,0,0,0,1,0,1
0,0,48163.8,13.08013867,0,1,1,0,0,1,0,0,0,0,4.985175451,1,0,0,1,0,0,0,0,0
1,0,25331.3,8.194610203,1,1,1,0,0,1,0,0,0,1,11.41238102,1,0,1,0,0,1,0,1,0
0,3,2374.22,11.91761523,0,1,0,1,0,0,0,0,0,1,3.775528995,0,1,1,0,1,0,0,1,0
1,3,88915.15,7.344740595,1,1,0,0,0,0,0,1,1,1,5.30268427,0,1,1,0,1,0,0,1,0
1,4,21168.49,7.325364653,0,1,0,0,1,0,0,0,0,1,2.843930975,0,1,0,0,1,0,0,1,0
1,2,74026.91,8.200222508,1,1,1,0,0,0,0,1,1,0,13.70230727,0,1,1,0,0,0,0,0,1
0,2,21064.75,10.4962468,0,1,0,1,0,0,0,0,1,1,4.768869377,0,1,0,0,0,0,1,1,0
0,2,42659.99,8.461081572,0,1,0,0,1,0,0,0,0,0,14.57312339,0,1,0,0,0,1,0,0,0
1,1,35089.38,9.647132151,1,1,0,0,1,0,0,1,0,1,2.437089876,1,0,1,1,0,0,0,1,0
0,4,75443.13,10.91251295,2,1,0,0,1,0,0,1,1,0,5.822867455,0,0,1,0,0,0,1,0,0
0,0,55081.63,8.442478548,0,1,0,1,0,1,0,1,0,0,16.18199957,0,1,1,0,1,0,0,0,0
0,0,16581.74,10.21682783,0,1,0,1,0,0,0,1,0,1,14.46037646,0,1,1,0,1,0,0,0,0
1,2,29361.24,16.82309021,1,1,1,1,1,1,1,0,1,1,1.504124801,0,1,1,0,1,0,0,1,0
1,2,60231.84,9.712856304,1,1,1,0,0,0,0,0,1,1,4.109952242,1,0,0,0,0,1,0,1,0
1,2,20191.76,9.741346714,1,1,1,0,0,0,0,1,1,1,2.566196093,0,1,0,0,0,0,0,1,0
1,0,44316.41,15.26191649,0,1,1,0,1,0,0,1,0,1,4.440328327,1,0,0,0,0,1,0,1,0
1,1,51090.87,14.12126974,0,1,1,0,1,0,0,0,1,0,12.3848312,0,0,0,0,0,1,0,1,0
1,0,58324.01,12.35356432,2,1,0,0,0,1,0,1,0,1,6.396338897,0,1,0,0,1,0,0,1,0
0,2,48137.75,11.20346894,0,1,0,0,1,0,0,0,0,1,10.03212915,0,1,1,0,0,0,0,1,0
0,1,19639.83,5.489232783,1,1,0,0,0,1,0,0,1,1,2.62036784,0,1,1,0,0,0,0,0,1
1,1,27259.78,12.74662948,1,1,1,0,0,1,0,1,1,1,3.795086086,1,0,0,1,0,0,0,1,0
0,1,86897.5,11.58210776,0,1,0,0,0,1,0,1,0,0,3.149071183,0,1,0,0,0,0,1,1,0
1,0,8690.46,12.55174668,0,1,1,0,1,1,0,0,1,1,5.770302149,0,0,1,0,0,0,0,1,0
0,1,29823.06,16.27747113,0,1,0,0,0,0,1,0,1,1,2.981008475,0,1,1,0,0,0,0,0,0
0,0,28790.03,9.95126762,1,1,0,0,0,0,0,0,1,1,9.14991493,0,1,1,0,1,0,0,0,1
1,1,63725.44,10.8901854,0,1,1,1,0,0,0,1,1,1,11.38939562,0,1,0,1,0,0,0,0,1
1,1,15621.76,10.75643368,0,1,0,1,0,1,1,1,0,1,2.08299524,1,0,1,0,0,0,0,1,0
1,0,12782.07,5.330342998,1,1,1,1,1,1,0,0,0,0,7.110141173,0,0,1,0,0,0,0,1,0
1,2,14331.34,10.54615588,0,1,1,0,1,1,0,1,1,1,3.041138012,0,1,0,0,0,0,0,0,0
0,4,25934.55,6.569174155,0,1,0,1,0,1,0,0,1,1,15.37394197,0,0,0,0,0,0,1,1,0
0,0,99007.42,5.114864238,2,0,0,0,1,1,0,0,1,1,3.838043219,0,0,1,0,0,0,0,0,1
1,1,49915.86,12.67661786,1,0,0,1,1,1,0,0,1,1,5.141923371,0,1,0,0,0,1,0,1,0
0,0,67019.55,12.29322885,0,1,0,0,0,1,0,1,1,0,14.28414317,0,1,1,0,0,0,1,0,1
1,1,83705.06,8.36802634,0,1,0,1,0,1,1,0,1,0,9.126959742,1,0,0,0,0,1,0,0,1
0,6,58187.53,8.645688486,1,1,1,1,0,0,1,0,0,1,2.684151079,1,0,1,1,0,0,0,0,1
1,2,26942.28,11.06173556,1,1,0,0,0,0,0,1,1,1,4.676474348,1,0,1,1,0,0,0,1,0
