"MonthlyCharge","Tenure","Children","Age","Email","Population","Bandwidth_GB_Year","Port_modem","Tablet","InternetService_Fiber_Optic","InternetService_DSL","Phone","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
117.439154,12.75609778,0,26,11,703,1775.838153,1,0,0,1,1,0,0,0,0,1,0
209.993134,6.253919786,0,85,10,7334,1297.050577,0,1,0,1,1,1,1,1,1,0,1
169.974105,18.9537053,2,82,18,61045,1746.405243,0,0,1,0,1,1,1,0,0,0,0
197.470195,9.640061615,2,40,11,117,1698.465833,0,0,0,1,1,1,1,0,1,0,1
137.516476,5.201330266,0,50,10,29426,665.4740915,1,0,0,0,1,0,0,1,1,0,0
207.475448,12.42120946,1,71,10,26659,1886.153328,0,1,0,1,1,0,1,1,1,0,1
160.00128,8.134438503,2,48,14,12478,958.6989908,0,0,1,0,1,1,0,1,0,0,0
147.478341,14.86764776,0,24,10,11294,1446.203986,1,0,1,0,1,1,0,0,0,0,0
127.488728,5.548652108,3,79,11,3264,774.6125757,1,0,0,0,1,0,0,1,0,0,1
139.981577,18.35541838,4,82,12,4926,1939.811149,0,0,0,0,1,0,1,1,0,1,0
220.132293,7.62779591,2,68,8,473,1165.564309,0,1,1,0,1,0,0,1,0,1,1
214.952509,4.439685675,5,77,10,20925,750.8768234,1,0,1,0,1,0,1,0,1,0,1
139.99789,11.16903388,1,19,14,114,1292.3206,0,0,0,0,1,0,0,1,1,0,1
270.160419,14.14101821,1,80,15,715,2335.130986,0,0,0,1,0,1,1,1,1,1,1
202.443347,3.212400569,4,31,13,110,769.8534863,1,0,1,0,1,0,1,0,0,0,1
172.47417,16.84928353,2,62,10,19869,1729.837284,0,0,1,0,1,0,0,1,1,0,1
137.468388,3.834727471,4,80,16,13768,649.3891796,0,1,0,0,1,0,0,0,0,1,0
104.962874,6.198230305,1,36,16,604,823.0046464,1,0,0,0,1,0,0,0,0,1,0
174.969934,4.216732972,0,72,12,20731,1107.882056,1,0,0,1,1,0,1,1,1,0,1
139.99789,4.355064781,0,50,11,666,683.8622599,1,0,0,0,0,0,0,1,1,0,1
144.988941,4.030250374,3,31,17,729,1301.49424,0,1,0,1,1,1,0,1,1,1,0
114.997564,9.915959247,0,22,15,19659,1079.012505,1,0,0,0,1,0,1,1,0,0,0
172.484753,9.821728297,0,50,11,22569,1283.463995,1,0,0,0,1,1,1,0,0,0,1
124.97808,9.183905417,0,28,11,2019,987.653655,1,0,1,0,1,0,0,1,0,0,0
174.991856,8.892893007,0,63,8,1566,1088.263081,0,1,1,0,1,1,0,1,1,0,1
92.488023,7.661226872,1,73,11,38579,583.0259559,1,0,0,0,1,0,0,0,1,0,0
139.965008,12.4767812,3,72,16,3232,1778.733282,1,0,0,1,1,0,0,1,0,0,1
192.470522,2.462148717,7,23,8,566,900.4043765,0,1,1,0,1,0,0,1,0,0,1
220.118516,14.09942339,1,49,10,659,1693.576099,0,1,1,0,1,0,0,0,1,1,1
232.622804,7.272649386,1,82,14,1253,1143.826239,1,1,1,0,1,1,1,0,0,1,1
210.156274,3.999030359,1,72,9,23517,886.340074,1,0,0,0,1,1,0,0,0,1,1
114.972827,3.115945151,1,45,11,5886,373.2772664,0,0,1,0,1,1,0,0,0,0,0
149.977753,13.67931764,1,73,13,24628,1245.328696,0,1,1,0,1,1,1,0,1,0,0
184.985293,14.6728104,1,78,7,582,1564.936841,1,0,1,0,0,1,0,1,0,1,0
132.479779,5.953547112,4,71,11,34669,1354.401018,0,0,0,1,1,1,0,1,0,1,0
190.12704,11.74635394,4,67,11,1286,1971.429689,0,0,0,1,1,1,0,0,0,1,1
92.488023,5.954024226,1,43,11,3032,623.7865683,1,0,0,0,1,0,0,0,1,0,0
220.114868,22.8577804,5,27,12,312,3040.553763,0,0,0,1,1,0,0,0,0,1,1
107.495766,1.407866545,2,39,13,15586,864.7036995,1,0,0,1,1,1,0,1,0,0,0
169.967067,21.08265979,0,52,13,422,2042.113893,1,0,0,0,1,0,1,0,0,0,1
222.679213,11.10356439,9,19,8,26381,1973.661316,1,0,0,0,1,1,0,1,0,1,1
200.132293,9.734064703,0,48,12,396,1755.645123,1,0,0,1,1,0,0,1,0,1,1
262.610632,12.21754865,0,22,10,4270,1758.735654,0,1,1,0,1,0,1,0,0,1,1
152.495236,2.423722078,1,69,13,3098,557.0118807,1,0,0,0,1,1,0,0,1,1,0
202.636202,13.66061487,1,31,15,20606,2205.334092,0,0,0,1,1,1,0,0,1,1,1
127.478341,8.701581043,9,79,11,5978,1451.201108,0,1,0,1,1,1,0,0,0,0,0
159.983006,4.844060027,0,65,11,340,609.0598401,0,0,1,0,1,0,1,1,1,0,0
124.960655,6.485034974,4,49,10,926,1221.100604,0,0,0,1,1,0,0,0,0,0,0
252.62403,1.14113241,6,69,10,1543,745.0493094,1,0,1,0,1,0,0,0,1,1,1
104.97808,7.69213424,3,74,9,7256,1220.452161,1,0,0,1,1,0,0,1,0,0,0
204.961033,13.73012915,3,27,10,683,1771.472597,0,1,1,0,1,1,1,0,0,0,1
245.145743,5.690013293,4,79,13,6910,1201.484293,1,0,1,0,1,1,1,1,0,1,1
95.019486,6.68894661,1,41,14,7496,764.3017535,0,1,0,0,1,1,0,1,0,0,0
169.937833,9.475983046,0,51,14,641,1022.415622,1,1,1,0,1,0,1,0,0,0,1
207.475448,4.893221514,0,57,14,2816,1284.442486,1,1,0,1,1,0,1,1,1,0,1
114.983787,2.656915117,1,66,13,58,289.9240291,0,1,0,0,0,0,1,0,1,0,0
232.637807,8.381515693,4,85,9,1277,1718.600163,1,0,0,1,1,0,0,1,0,1,1
225.131966,14.53315436,9,54,14,11472,2494.633068,1,0,0,1,1,1,1,0,1,1,1
212.641455,13.62832619,8,79,11,9762,2270.749222,1,0,0,1,1,0,0,1,1,1,1
152.495236,1.281566108,3,56,10,617,567.6177123,1,0,0,0,0,1,0,0,1,1,0
134.950905,3.365552603,1,80,10,307,380.0501404,1,0,1,0,1,0,1,0,0,0,0
200.132293,5.397827503,0,37,12,8447,1436.408211,1,0,0,1,1,0,0,1,0,1,1
197.470195,9.001231999,7,24,11,35345,1852.503069,1,0,0,1,1,1,1,0,1,0,1
192.456745,10.9750814,3,48,15,41155,1312.008382,0,0,1,0,1,0,0,0,1,0,1
162.471255,7.825845378,0,68,15,17007,863.0820861,0,1,1,0,1,0,0,1,1,1,0
222.660939,14.12966281,3,74,13,115,1854.793303,1,0,0,0,1,0,1,1,1,1,1
114.950905,14.66914461,1,37,17,1079,1778.431765,1,0,0,1,1,0,1,0,0,0,0
182.446995,5.388165017,0,54,10,22924,764.2419259,1,0,1,0,1,0,1,0,1,0,1
95.005709,2.810825808,1,84,10,3241,307.018806,1,1,0,0,1,1,0,0,1,0,0
172.456745,2.485229169,10,68,12,23155,1179.782483,0,0,0,1,1,0,0,0,1,0,1
177.65076,2.051069457,10,39,7,19324,1040.034575,1,0,0,0,1,1,0,0,0,1,1
207.638588,6.10108047,4,85,14,34460,1080.159892,1,0,0,0,1,0,0,0,0,1,1
220.118516,4.950398978,1,86,13,15900,775.5613336,0,0,1,0,1,0,0,0,1,1,1
137.468388,10.16660427,1,70,19,2945,1061.587971,1,0,0,0,1,0,0,0,0,1,0
159.965008,12.29558653,1,33,13,20450,1334.403775,1,0,1,0,1,0,0,1,0,0,1
182.465269,24.8868126,1,58,13,892,2346.143947,1,0,1,0,1,1,0,0,0,0,1
129.977753,9.660361769,2,58,12,14931,1491.768656,1,0,0,1,1,1,1,0,1,0,0
112.484375,7.663625954,4,42,9,104,927.1279646,1,1,0,0,1,0,0,0,0,0,0
127.488728,5.25445262,2,89,10,21997,686.9354616,0,0,0,0,1,0,0,1,0,0,1
162.471255,13.59137366,2,63,12,5302,1460.513443,1,1,1,0,1,0,0,1,1,1,0
154.961766,12.3492819,0,18,13,10237,1942.250203,1,0,0,1,0,1,1,0,1,1,0
194.976769,18.37317391,4,82,10,19582,1923.549943,0,1,1,0,1,0,0,1,1,1,0
192.48852,8.498042024,8,61,10,740,1239.802036,1,0,1,0,1,0,1,1,1,0,0
162.452604,22.33583015,7,36,14,51767,2499.186161,0,0,1,0,1,1,1,0,0,1,0
107.48056,1.541545443,1,87,18,2001,302.3848209,0,0,0,0,1,1,0,0,0,1,0
142.482694,12.78453216,0,48,10,482,1865.48625,0,0,0,1,1,1,0,1,0,0,1
165.018175,2.527681829,8,56,13,932,908.7910203,0,1,0,0,1,1,0,1,1,1,0
125.007314,7.065506244,0,57,12,222,790.9469893,0,1,0,0,1,0,0,1,0,0,0
139.987503,4.258552081,3,89,12,467,956.2636975,0,1,0,1,1,1,0,0,1,0,0
112.455141,4.801969514,6,30,11,7079,639.3261343,1,0,1,0,1,0,0,0,0,0,0
212.622804,5.204853319,4,54,13,32929,1572.045646,0,1,0,1,1,1,1,0,0,1,1
182.460772,32.0730133,5,55,9,6923,3099.922244,0,0,1,0,1,0,1,1,0,0,1
159.947583,11.16847385,1,46,10,19201,1599.727567,1,0,0,1,1,0,0,0,0,0,1
245.145743,16.8000196,0,18,13,2080,2188.672399,0,1,1,0,1,1,1,1,0,1,1
149.977753,17.6210362,0,58,14,5983,1586.699491,1,0,1,0,1,1,1,0,1,0,0
184.967019,17.18829795,1,60,12,46064,1828.279015,1,1,1,0,1,0,1,1,1,1,0
92.455141,17.52138221,2,62,7,32525,1866.966586,0,0,0,1,1,0,0,0,0,0,0
149.944668,10.4103675,4,30,14,9562,1718.555203,1,1,0,1,1,0,0,0,0,1,0
167.456419,3.310281145,4,75,16,883,556.2193844,0,1,1,0,1,0,1,0,0,0,0
197.516854,2.993625911,7,23,17,53,1035.183038,0,0,0,0,1,1,1,1,1,0,1
152.488401,16.26037537,1,84,11,1512,1580.43019,0,0,0,0,1,1,1,0,1,0,1
162.482694,3.045064701,3,61,6,4813,703.6927423,0,1,1,0,1,1,0,1,0,0,1
262.610632,15.35762157,0,75,11,11435,1842.258692,0,0,1,0,1,0,1,0,0,1,1
190.173699,5.940902789,3,72,7,16177,1167.271182,1,0,0,0,1,1,0,1,0,1,1
187.513939,5.988505209,0,66,10,170,1007.289786,1,1,0,0,0,1,1,1,1,1,0
212.641455,7.138784756,2,81,11,31845,1500.69101,0,0,0,1,1,0,0,1,1,1,1
104.964303,8.951793883,4,34,12,40,1404.773397,1,1,0,1,1,0,0,0,1,0,0
232.637807,4.221959275,1,82,9,586,1342.310858,1,0,0,1,1,0,0,1,0,1,1
142.499263,9.797427154,1,73,17,8303,1250.94478,0,0,0,0,1,1,1,1,0,1,0
277.63748,10.90397471,0,28,17,924,1710.958869,0,1,1,0,1,1,1,0,1,1,1
112.455141,1.665591776,1,48,5,758,169.3992798,0,0,1,0,1,0,0,0,0,0,0
220.118516,8.611218573,2,53,13,723,1261.554565,1,1,1,0,1,0,0,0,1,1,1
139.951231,1.28507969,4,52,13,39,794.9581116,1,0,0,1,1,0,0,0,1,0,1
184.978458,1.379696124,3,20,13,6250,713.364269,1,0,1,0,1,1,1,1,0,0,1
210.138,3.084376591,0,19,11,17,952.5914921,1,1,0,0,1,0,1,0,1,1,1
142.468917,2.43754565,0,70,14,2550,778.6094503,1,0,0,1,1,1,0,0,1,0,1
160.00128,3.288124191,4,48,13,512,627.0001275,0,0,1,0,1,1,0,1,0,0,0
127.481989,32.30772134,2,28,13,599,2938.319116,1,0,1,0,1,1,0,0,1,0,0
162.452604,13.46565415,2,52,8,6524,1566.001524,0,0,1,0,1,1,1,0,0,1,0
172.457857,19.244458,1,77,16,723,1889.642423,0,1,1,0,1,0,1,1,0,1,0
255.155493,8.69085131,3,71,15,4243,1420.771651,0,1,1,0,1,1,0,1,0,1,1
184.979684,3.778575882,4,22,16,18731,1254.725693,0,0,0,1,1,0,0,1,1,0,1
175.006206,10.27819073,1,88,17,955,1570.345219,0,0,0,1,1,1,1,1,1,0,0
112.455141,4.156887945,0,25,13,2338,500.4406927,0,0,1,0,1,0,0,0,0,0,0
194.958118,11.32083915,2,21,6,389,1563.848623,1,0,1,0,1,1,1,0,0,1,0
172.44408,5.254442453,1,39,17,757,787.0962355,0,0,1,0,1,0,1,0,1,1,0
200.165175,5.2551003,1,29,13,19073,1119.610001,0,0,0,0,1,0,0,1,1,1,1
127.460067,6.417132666,1,22,12,23666,1155.782468,0,1,0,1,1,0,1,0,1,0,0
147.478341,18.61278731,10,44,11,20,1995.346628,1,0,1,0,1,1,0,0,0,0,0
207.49737,4.924623699,4,74,12,5287,922.1362066,1,0,1,0,1,1,0,1,1,0,1
169.937833,6.325942162,2,84,9,5364,717.6823944,1,0,1,0,1,0,1,0,0,0,1
152.457857,17.22220989,1,65,10,3424,2223.835601,0,0,0,1,1,0,1,1,0,1,0
162.460772,3.238699239,2,29,13,19527,1143.685617,1,0,0,1,1,0,1,1,0,0,1
182.460772,15.22323989,0,40,13,7699,1614.544362,1,0,1,0,1,0,1,1,0,0,1
124.97808,7.484425045,2,49,8,1126,758.8338668,1,0,1,0,1,0,0,1,0,0,0
230.105118,7.218752772,7,61,20,584,1317.766231,1,0,1,0,0,0,1,0,0,1,1
147.473844,11.69875604,3,61,7,35100,1189.578203,1,0,1,0,1,0,1,1,0,0,0
142.482694,10.03363969,1,85,12,17872,1467.273158,1,0,0,1,1,1,0,1,0,0,1
105.010962,16.52138638,4,48,13,1003,1568.47416,1,0,0,0,1,0,0,1,1,0,0
114.965789,13.83290937,4,86,11,169,1376.095043,0,0,0,0,1,0,0,0,0,0,1
184.978458,5.02568958,0,53,13,1088,811.5600648,0,1,1,0,1,1,1,1,0,0,1
134.950905,2.644787483,2,88,18,41863,243.2617759,1,0,1,0,1,0,1,0,0,0,0
182.490006,2.522962069,1,40,17,2101,676.6465414,0,1,0,0,1,0,1,1,0,0,1
149.962093,11.50651216,3,63,11,6349,1316.145864,0,0,1,0,1,0,0,1,0,1,0
95.019486,10.96319721,2,28,8,40305,1270.217581,1,1,0,0,1,1,0,1,0,0,0
245.174977,5.505247606,1,26,16,1691,1339.709597,1,0,0,0,1,1,1,1,0,1,1
169.944668,14.16961729,2,22,11,618,1624.799349,0,0,1,0,1,0,0,0,0,1,0
207.49737,10.27782059,2,43,10,22,1400.834009,1,1,1,0,1,1,0,1,1,0,1
245.145743,3.364993591,6,70,19,655,1149.108155,0,1,1,0,1,1,1,1,0,1,1
127.478341,9.307770559,2,48,16,39616,1387.016004,0,0,0,1,1,1,0,0,0,0,0
182.467607,1.171557288,1,29,10,88349,544.12326,0,1,1,0,0,0,0,1,0,1,0
267.642733,7.262579715,4,61,15,30781,1803.917571,1,0,0,1,0,0,1,1,1,1,1
104.992311,17.06899012,1,73,14,4734,1518.747945,0,1,0,0,1,1,1,0,0,0,0
164.978458,10.8600084,2,27,11,56959,1932.20577,1,0,0,1,1,1,1,1,0,0,1
124.960655,10.85041661,6,19,12,8800,1738.71901,0,0,0,1,1,0,0,0,0,0,0
127.442069,4.85576672,1,56,12,3873,1060.026737,0,0,0,1,1,0,0,0,0,0,1
169.992756,1.715329149,2,83,15,417,250.9270047,0,1,1,0,0,0,0,1,1,0,0
169.992756,21.71097206,3,84,15,221,1916.832871,1,0,1,0,0,0,0,1,1,0,0
179.979358,3.470685398,0,62,16,10321,573.9920618,1,0,1,0,1,0,1,1,0,0,0
134.950905,1.914386255,0,67,14,1601,272.9823095,0,0,1,0,1,0,1,0,0,0,0
192.440432,9.16272705,1,21,12,1506,1233.975771,1,1,1,0,1,0,1,0,0,1,0
172.440432,7.457173484,2,31,10,7033,1552.772876,1,0,0,1,1,0,1,0,0,1,0
212.669463,4.991605214,2,25,12,1301,1259.735294,1,0,0,0,1,1,1,1,0,1,1
175.133074,10.5903229,0,60,12,117,1287.821218,1,0,0,0,1,0,0,0,0,1,1
159.965008,14.68216127,6,84,13,3345,1516.667438,1,1,1,0,1,0,0,1,0,0,1
112.484375,5.440398012,1,36,10,25854,589.9932647,0,0,0,0,1,0,0,0,0,0,0
179.965581,11.92300936,0,87,14,90,1021.482609,1,1,1,0,1,0,1,0,1,0,0
252.62403,9.461939857,2,80,12,3191,1267.634616,1,0,1,0,1,0,0,0,1,1,1
95.005709,13.90000955,0,34,9,37,1266.503765,0,0,0,0,1,1,0,0,1,0,0
240.114868,13.99579075,4,39,6,714,1877.852717,1,0,1,0,1,0,0,0,0,1,1
105.010962,13.44056701,8,42,17,31791,1541.134986,0,0,0,0,1,0,0,1,1,0,0
182.45383,3.179043613,4,36,10,34928,744.2470872,1,1,1,0,1,0,0,0,1,1,0
149.944668,14.58066686,0,18,10,17576,2023.519366,0,0,0,1,1,0,0,0,0,1,0
144.960655,17.24908083,0,66,9,746,1428.427469,1,0,1,0,0,0,0,0,0,0,0
187.609354,2.760467902,3,20,15,27479,1283.253595,0,0,0,1,1,0,0,0,0,1,1
129.962093,20.04140358,0,73,16,49612,2256.776479,0,1,0,1,1,0,0,1,0,1,0
129.976324,8.001673351,0,83,11,7286,955.0876357,0,1,0,0,1,1,1,0,0,1,0
192.440432,1.092219692,2,67,13,489,499.7170655,1,1,1,0,1,0,1,0,0,1,0
172.44408,14.68600159,2,62,10,73,1562.32774,0,1,1,0,1,0,1,0,1,1,0
117.485813,4.135515169,2,34,15,22,776.4780765,0,1,0,0,1,0,0,1,0,1,0
159.965008,9.086633107,2,28,10,9054,1118.646915,1,0,1,0,1,0,0,1,0,0,1
167.484705,9.493585403,2,26,15,2663,1781.692875,1,1,0,1,0,1,1,1,1,1,0
129.962093,5.372758028,2,82,13,18185,1086.92093,1,1,0,1,1,0,0,1,0,1,0
139.981577,13.82188875,1,59,13,7530,1551.398147,0,0,0,0,1,0,1,1,0,1,0
124.97808,2.598489694,6,46,12,28759,573.751474,1,1,1,0,1,0,0,1,0,0,0
255.137219,12.9401487,1,44,16,26744,1794.116848,1,1,1,0,1,0,1,1,1,1,1
230.105118,4.957713222,4,56,11,20818,1103.594576,1,0,1,0,0,0,1,0,0,1,1
182.460772,28.79864005,10,32,11,10025,3143.245184,0,0,1,0,1,0,1,1,0,0,1
255.155493,7.176411327,2,50,11,517,1381.802291,1,0,1,0,1,1,0,1,0,1,1
172.457857,5.709925704,7,53,11,4295,1091.10126,1,0,1,0,1,0,1,1,0,1,0
137.483594,3.956375328,1,84,10,882,891.9472856,0,0,0,1,1,0,0,1,0,0,0
167.456419,1.033067819,5,33,13,1920,538.1168657,1,1,1,0,1,0,1,0,0,0,0
127.495766,2.206152519,3,29,14,8819,497.9042695,0,0,1,0,1,1,0,1,0,0,0
287.642733,3.820262172,7,87,16,2694,1115.476658,1,0,1,0,1,0,1,1,1,1,1
167.456419,2.640977982,3,34,4,3878,522.7315686,0,0,1,0,0,0,1,0,0,0,0
164.988941,5.622660986,3,34,12,27454,961.5888385,0,0,1,0,1,1,0,1,1,1,0
242.632554,1.634394387,1,28,16,180,883.9008134,0,0,1,0,1,1,0,0,0,1,1
130.006414,2.012075635,2,68,13,294,565.3167155,0,0,0,0,0,1,0,1,0,0,1
257.63748,10.06913982,0,26,14,2958,2062.605873,1,0,0,1,1,1,1,0,1,1,1
129.977753,6.935335786,0,61,14,321,1197.080651,0,0,0,1,1,1,1,0,1,0,0
232.622804,15.56741347,4,79,12,8778,1972.725118,0,0,1,0,1,1,1,0,0,1,1
182.467607,12.75071284,1,49,8,361,1427.321538,1,1,1,0,1,0,0,1,0,1,0
220.132293,8.573785357,3,85,11,93,1218.124487,0,1,1,0,1,0,0,1,0,1,1
252.637807,13.86188691,0,25,16,20943,1874.789062,1,0,1,0,1,0,0,1,0,1,1
142.452604,10.77929667,0,19,11,110,1806.007164,1,1,0,1,1,1,1,0,0,1,0
94.972827,16.88097916,0,28,15,34488,1939.600904,0,0,0,1,1,1,0,0,0,0,0
210.105118,16.92163398,0,86,15,1096,2275.888923,1,0,0,1,1,0,1,0,0,1,1
92.455141,11.91663193,0,54,13,5549,1372.385193,1,0,0,1,1,0,0,0,0,0,0
194.969934,2.81822785,2,28,16,7278,785.6266383,1,0,1,0,1,0,1,1,1,0,1
129.977753,5.100566529,2,25,14,1204,1226.343895,0,0,0,1,1,1,1,0,1,0,0
242.628057,4.806882153,4,81,10,955,1047.361909,0,0,1,0,1,0,1,1,0,1,1
197.48762,5.658327457,2,89,15,2453,893.5446642,0,0,1,0,0,1,1,1,1,0,1
242.610632,2.649525158,0,62,14,159,1210.047397,0,1,0,1,1,0,1,0,0,1,1
139.934918,18.76976086,1,31,10,2876,2329.912456,0,0,0,1,1,0,1,0,0,1,0
112.455141,13.04542381,3,48,10,1394,1163.407505,1,1,1,0,1,0,0,0,0,0,0
182.490006,1.534192133,1,22,7,2144,736.9303356,1,0,0,0,1,0,1,1,0,0,1
149.988989,9.039309605,0,22,11,502,1134.880009,0,0,0,0,1,1,0,0,0,0,1
107.495766,10.15330548,2,20,10,12695,1561.294194,1,0,0,1,1,1,0,1,0,0,0
92.455141,8.792119046,1,58,14,2494,1216.325478,0,0,0,1,1,0,0,0,0,0,0
225.145743,1.542556879,0,81,13,19592,1192.502878,0,1,0,1,1,1,1,1,0,1,1
232.62403,13.65776694,0,26,13,12722,2140.402985,1,1,0,1,1,0,0,0,1,1,1
207.638588,5.165404738,0,89,10,473,867.2394016,1,0,0,0,1,0,0,0,0,1,1
175.133074,13.17859958,1,59,15,168,1581.016214,0,1,0,0,1,0,0,0,0,1,1
242.628057,1.557206083,0,75,16,793,724.6774743,0,0,1,0,1,0,1,1,0,1,1
184.964681,7.226076469,5,35,11,440,1123.971139,1,0,1,0,1,1,1,0,1,0,1
182.443347,20.91720893,1,28,10,2905,2633.809472,0,0,0,1,1,0,1,0,0,0,1
117.485813,7.228526307,3,48,10,508,967.7426094,0,0,0,0,1,0,0,1,0,1,0
139.99789,20.43854626,1,29,13,719,2101.344074,1,0,0,0,1,0,0,1,1,0,1
149.937833,2.915827364,0,62,13,13892,862.3199149,1,0,0,1,1,0,1,0,0,0,1
157.469817,9.709171662,1,43,10,10874,921.1401066,1,0,1,0,1,0,0,0,1,0,0
152.510442,1.939549257,0,66,13,4183,752.1641496,1,0,0,1,1,1,0,1,1,0,0
139.99789,1.502124145,3,56,12,19151,522.7806578,0,0,0,0,1,0,0,1,1,0,1
139.951231,1.906368477,0,73,10,13644,736.161108,0,0,0,1,1,0,0,0,1,0,1
117.439154,15.60605339,4,21,17,2397,2148.889242,0,0,0,1,1,0,0,0,0,1,0
235.137219,2.084396413,1,48,10,10826,1304.999684,1,0,0,1,1,0,1,1,1,1,1
149.977753,1.781895205,0,82,9,48990,292.4731737,1,0,1,0,1,1,1,0,1,0,0
149.991327,2.050742411,0,22,17,43597,655.3814577,0,0,0,0,1,0,0,1,0,1,0
149.97755,2.447649309,3,34,11,927,660.0908173,1,0,0,0,1,0,0,0,1,1,0
172.456745,10.81997919,2,56,16,242,1655.780173,1,0,0,1,1,0,0,0,1,0,1
137.439154,8.650238791,2,25,9,2604,1090.76661,0,1,1,0,1,0,0,0,0,1,0
197.494455,8.878536605,0,44,14,722,1136.118286,0,0,1,0,1,1,0,1,1,1,0
204.961033,2.359067126,1,59,8,160,673.2665835,1,1,1,0,1,1,1,0,0,0,1
162.482694,6.811759674,0,63,9,1551,831.1303039,1,1,1,0,1,1,0,1,0,0,1
159.964152,5.207179461,1,76,10,21141,729.541703,1,0,0,0,1,0,1,0,0,1,0
169.974105,9.450195459,4,41,13,1454,1163.701618,1,0,1,0,1,1,1,0,0,0,0
129.959755,10.6312597,4,25,15,130,1720.167182,1,0,0,1,1,1,0,0,0,0,1
119.989722,3.564836875,1,40,11,31101,626.5880936,0,1,0,0,1,1,0,0,1,1,0
179.947583,1.815836226,0,77,15,1341,369.7619068,0,0,1,0,1,0,0,0,0,0,1
167.456419,8.932053699,4,20,8,109,1197.180331,0,0,1,0,1,0,1,0,0,0,0
240.114868,7.349620762,0,53,7,2433,1164.240281,0,0,1,0,0,0,0,0,0,1,1
194.976769,14.71424943,0,36,11,1084,1651.424177,0,0,1,0,1,0,0,1,1,1,0
245.146969,7.073151031,0,86,11,1892,1489.301457,1,0,0,1,1,0,0,1,1,1,1
139.987503,1.597765127,1,59,10,7157,775.0343206,0,0,0,1,1,1,0,0,1,0,0
197.483972,8.054118994,3,26,16,5366,1808.311421,0,1,0,1,1,1,1,1,0,0,1
190.173699,14.96135055,3,61,9,18389,1942.452213,1,1,0,0,1,1,0,1,0,1,1
197.470195,22.76986341,3,27,7,1165,2847.700412,1,0,0,1,1,1,1,0,1,0,1
149.974105,2.519975147,2,53,10,1469,908.4356314,1,1,0,1,1,1,1,0,0,0,0
204.979684,5.915247686,1,32,14,212,973.4512833,1,0,1,0,0,0,0,1,1,0,1
152.502178,7.793733508,0,60,12,219,1097.703155,1,1,0,0,1,1,1,1,0,0,1
225.131966,20.44846104,3,25,6,4030,2936.746847,1,0,0,1,1,1,1,0,1,1,1
202.636202,10.40161068,3,52,10,18829,1883.962411,1,1,0,1,1,1,0,0,1,1,1
127.460067,11.40192641,10,32,14,3281,1808.501398,0,0,0,1,1,0,1,0,1,0,0
162.482694,7.604093453,1,88,15,74971,844.8711719,0,0,1,0,1,1,0,1,0,0,1
104.962874,12.85397739,0,59,8,1593,1215.114995,0,0,0,0,1,0,0,0,0,1,0
169.937833,1.410971237,1,54,13,11923,382.5347203,1,1,1,0,1,0,1,0,0,0,1
159.934918,8.874920206,3,83,16,36282,1043.790368,0,0,1,0,1,0,1,0,0,1,0
217.470195,6.013261132,0,88,14,26448,851.1414085,0,0,1,0,1,1,1,0,1,0,1
245.146969,9.306233406,1,68,12,46,1762.075547,0,0,0,1,0,0,0,1,1,1,1
177.48762,4.902104964,0,38,11,1123,1350.716866,0,1,0,1,1,1,1,1,1,0,1
162.465269,1.894776657,3,23,11,3067,1052.042079,0,0,0,1,1,1,0,0,0,0,1
147.456419,5.204111135,3,55,10,1547,1159.678094,0,0,0,1,1,0,1,0,0,0,0
134.950905,1.375013189,1,43,14,7216,338.2592054,0,0,1,0,0,0,1,0,0,0,0
127.442069,1.387575524,4,61,9,1012,851.811469,0,0,0,1,1,0,0,0,0,0,1
184.978458,2.685677496,0,38,11,3519,669.0040793,1,1,1,0,1,1,1,1,0,0,1
137.468388,5.511437756,4,28,9,316,910.210446,1,1,0,0,1,0,0,0,0,1,0
182.443347,16.58244758,0,84,10,1715,1981.954133,0,0,0,1,1,0,1,0,0,0,1
172.487091,14.17620441,0,22,13,2223,1695.851887,0,0,0,0,1,0,1,1,0,1,0
162.500692,10.81527088,1,34,12,463,1305.953642,0,0,1,0,1,1,1,1,1,0,0
137.439154,20.01892414,0,28,14,949,1950.886897,1,0,1,0,1,0,0,0,0,1,0
220.114868,6.956508263,6,83,17,645,1631.872719,1,1,0,1,1,0,0,0,0,1,1
159.994242,8.274610767,0,86,16,5548,954.6181316,1,0,0,0,0,0,0,1,0,0,1
159.964152,6.786723844,3,79,18,17502,957.753476,1,1,0,0,1,0,1,0,0,1,0
275.133571,3.605888824,1,56,8,944,1057.571757,1,0,1,0,1,0,1,1,0,1,1
194.958118,10.19243185,0,47,11,3242,1277.521575,0,1,1,0,1,1,1,0,0,1,0
124.97808,3.998433243,1,84,16,63318,327.6622533,1,0,1,0,1,0,0,1,0,0,0
92.455141,4.964368923,8,35,9,21763,1193.589255,0,0,0,1,0,0,0,0,0,0,0
229.993134,5.884557067,4,26,7,1110,1252.155771,0,0,1,0,1,1,1,1,1,0,1
147.478341,1.084656113,0,41,13,6257,261.1185652,1,1,1,0,1,1,0,0,0,0,0
179.947583,7.21126107,2,50,14,1627,879.6579171,0,1,1,0,1,0,0,0,0,0,1
175.006206,2.140387928,1,34,11,7080,1080.597617,0,0,0,1,1,1,1,1,1,0,0
204.963371,7.931439645,1,22,12,447,1262.007891,0,1,1,0,0,0,1,1,0,1,0
