Sentiment,Clean_Review
1,"['pleased', 'know', 'modern', 'day', 'genius', 'letting', 'passion', 'art', 'drive', 'taking', 'u', 'audience']"
0,"['new', 'character', 'weren', 'memorable', 'found', 'forgetting']"
0,"['felt', 'though', 'going', 'ireland', 'absolutely', 'nothing', 'whatsoever']"
0,"['didn', 'make', 'scared', 'horrified', 'make', 'sympathetic', 'towards', 'character', 'simply', 'annoying']"
0,"['jerky', 'camera', 'movement', 'also', 'annoying']"
0,"['plot', 'pretty', 'much', 'every', 'cheap', 'horror']"
0,"['pathetic', 'attempt', 'give', 'character', 'depth', 'but', 'didn', 'really', 'work', 'rest', 'plot']"
0,"['guess', 'supposed', 'clever', 'twist', 'shed', 'light', 'situation', 'but', 'just', 'stupid']"
0,"['see', 'should', 'probably', 'just', 'leave', 'shelf']"
1,"['elia', 'koteas', 'jack', 'palance', 'play', 'good', 'role', 'angelina', 'hot', 'get', 'naked', 'billy', 'drago', 'appears', 'cool', 'usual', 'cameo', 'sven', 'ole', 'thorsen', 'help', 'make', 'enjoyable', 'movie', 'good', 'acting', 'decent', 'budget']"
1,"['awesome', 'movie', 'bought', 'ebay']"
1,"['really', 'loved', 'story', 'line', 'poler', 'bear', 'kinda', 'cute', 'but', 'anyone', 'ha', 'question', 'fort', 'steele', 'just', 'ask', 'away']"
0,"['totally', 'unfunny', 'movie', 'top', 'pathetic', 'unrealistic', 'throughout', 'whole', '90', 'minute', 'utter', 'torture', 'probably', 'looked', 'watch', '70000', 'time']"
0,"['lucy', 'bell', 'much', 'higher', 'crap', 'sink', 'low', 'quite', 'depressing']"
0,"['movie', 'doe', 'make', 'sick', 'watching', 'slacker', 'make', 'excuse', 'stupid', 'action', '90', 'minute']"
0,"['god', 'never', 'get', '90', 'minute', 'back']"
1,"['think', 'wonderful', 'part', 'literally', 'full', 'wonder', 'excerpt', 'work']"
1,"['set', 'especially', 'designed', 'work', 'camera', 'amazing', 'stylized', 'beautiful', 'effective']"
1,"['could', 'used', 'exemplar', 'set', 'designer']"
1,"['story', 'powerful', 'exploration', 'nature', 'man', 'art']"
1,"['watching', 'film', 'wanted', 'learn', 'work', 'artist']"
1,"['highly', 'recommend', 'movie', 'anyone', 'interested', 'art', 'poetry', 'theater', 'politics', 'japanese', 'history']"
1,"['wind', 'lion', 'see', 'wonderful', 'rendering', 'america', 'imperial', 'age']"
1,"['make', 'story', 'different', 'terrific', 'production', 'value', 'faultless', 'photography', 'composition', 'editing', 'terrific', 'casting', 'underappreciated', 'brian', 'keith', 'playing', 'bully', 'teddy', 'vivid', 'history']"
1,"['though', 'wind', 'lion', 'told', 'largely', 'eye', 'son', 'every', 'member', 'family', 'identify', 'one', 'character', 'whether', 'sean', 'connery', 'noble', 'brigand', 'candace', 'bergen', 'feisty', 'heroine', 'john', 'huston', 'wily', 'john', 'hay', 'steve', 'kanaly', 'spiffy', 'radiant', 'ruthless', 'lieutenant', 'roosevelt', 'big', 'stick']"
1,"['high', 'adventure', 'best']"
1,"['think', 'robert', 'ryans', 'best', 'film', 'portrayed', 'someone', 'like', 'father', 'schizophrenic', 'real', 'life', 'father', 'although', 'never', 'murdered', 'anyone', 'but', 'affected', 'second', 'world', 'war', 'made', 'worse']"
1,"['humour', 'just', 'get', 'get', 'day', 'apt']"
1,"['mother', 'brother', 'saw', 'robert', 'ryan', 'portraying', 'type', 'man', 'good', 'imitation', 'type', 'individual', 'impressed']"
0,"['almost', 'song', 'cover', 'girl', 'old', 'fashioned', 'not', 'tuneful']"
0,"['annoying', 'thing', 'cover', 'girl', 'way', 'rita', 'hayworth', 'put', 'pedestal']"
0,"['unfortunately', 'cover', 'girl', 'example', 'how', 'hollywood', 'used', 'exploit', 'woman', 'financial', 'gain']"
1,"['non', 'linear', 'narration', 'thus', 'many', 'flashback', 'every', 'part', 'articulated', 'quite', 'well']"
1,"['good', 'cinematography', 'also', 'make', 'monica', 'bellucci', 'look', 'beautiful']"
1,"['good', 'commentary', 'today', 'love', 'undoubtedly', 'film', 'worth', 'seeing']"
1,"['people', 'first', 'timer', 'film', 'making', 'think', 'excellent', 'job']"
1,"['popular', 'cinema', 'good', 'house', 'good', 'reaction', 'plenty', 'laugh']"
1,"['feel', 'good', 'film', 'how', 'felt', 'came', 'cinema']"
1,"['ha', 'northern', 'humour', 'positive', 'community', 'represents']"
1,"['rather', 'enjoyed']"
1,['liked']
0,"['couldn', 'take', 'seriously']"
1,"['really', 'created', 'unique', 'feeling', 'though']"
1,"['vivian', 'schilling', 'excellent', 'job', 'script']"
1,"['world', 'better', '95', 'garbage', 'theatre', 'today']"
1,"['role', 'played', 'well']"
1,"['not', 'screamy', 'not', 'masculine', 'but', 'just', 'right']"
1,"['camera', 'really', 'like', 'movie']"
1,"['would', 'casted', 'role', 'ready', 'script']"
1,"['european', 'movie', 'nice', 'throwback', 'time', 'student', '1980', 'experience', 'living', 'abroad', 'interacting', 'nationality', 'although', 'circumstance', 'slightly', 'different']"
0,"['fan', 'movie', 'sucked', 'really', 'bad']"
0,"['even', 'worse', 'ticker']"
0,"['movie', 'bad']"
0,"['like', '3', '4', 'building', 'used', 'couple', 'location', 'maybe', 'poor', 'hummh']"
0,"['just', 'blew']"
1,"['movie', 'excellent', 'angel', 'beautiful', 'scamp', 'adorable', 'little', 'yelp', 'scared', 'funniest', 'part', 'scamp', 'caught', 'curtain', 'angel', 'scamp', 'singing', 'ive', 'never', 'feeling', 'totally', 'recommend', 'movie', 'coming', 'special', 'edition', 'june', '20', 'cover', 'ha', 'scamp', 'garbage', 'angel', 'underneath', 'lid']"
1,"['just', 'cant', 'explain', 'movie', 'romantic', 'charming', 'hilarious', 'adorable', 'junkyard', 'scene', 'funny', 'junkyard', 'dog', 'something', 'special', 'funny', 'laughed', 'kid', 'love', 'buy', 'come', 'ha', 'new', 'feature']"
0,"['chosen', 'tortured', 'disgusting', 'piece', 'blatant', 'american', 'propaganda']"
0,"['show', 'made', 'american', 'stupid', 'full', 'hatred', 'cliche', 'admitted', 'elsewhere']"
0,"['almost', 'everyone', 'involved', 'must', 'return', 'school', 'acting', 'utterly', 'predictable', 'bad', 'script', 'pile', 'garbage', 'round']"
0,"['wish', 'could', 'enter', 'negative', 'value', 'admins']"
0,"['set', 'bad', 'wouldn', 'look', 'place', 'thunderbird', 'episode']"
0,"['use', 'slow', 'motion', 'needlessly', 'repeat', 'throughout', 'movie', 'but', 'well', 'backed', 'bad', 'acting', 'bad', 'kind', 'word', 'no', 'continuity', 'scene', 'thrown', 'no', 'reason', 'whatsoever', 'vehicle', 'looked', 'like', 'made', 'corn', 'flake', 'box', 'directorial', 'style', 'bordered', 'stupidity']"
0,"['oh', 'yeah', 'storyline', 'pathetic']"
0,"['hate', 'writing', 'bad', 'review', 'film', 'especially', 'really', 'like', 'star', 'but', 'film', 'bad', 'don', 'believe', 'one', 'second', 'anyone', 'could', 'proud']"
0,"['not', 'filmmaker', 'nor', 'director', 'but', 'would', 'hide', 'head', 'sand', 'spent', 'whatever', 'amount', 'money', 'time', 'movie']"
0,"['short', 'monumental', 'waste', 'time', 'energy', 'would', 'not', 'recommend', 'anyone', 'ever', 'see', 'film']"
0,"['came', 'free', 'dvd', 'player', 'bought', 'but', 'still', 'turned', 'thing', 'halfway', 'embarrassed', 'howell']"
0,"['1', '10', 'no', 'setting', '0', '10']"
1,"['interesting', 'premise', 'billy', 'drago', 'always', 'good', 'dangerous', 'nut', 'bag', 'side', 'note', 'love', 'see', 'drago', 'stephen', 'mchattie', 'lance', 'hendrikson', 'flick', 'together', 'talk', 'raging', 'cheekbone']"
1,"['soundtrack', 'wasn', 'terrible', 'either']"
0,"['but', 'acting', 'even', 'professional', 'drago', 'debbie', 'rochon', 'terrible', 'directing', 'worse', 'perhaps', 'contributory', 'former', 'dialog', 'chimp', 'like', 'camera', 'work', 'barely', 'tolerable']"
1,"['still', 'set', 'got', 'big', '10', 'oy', 'vey', 'scale']"
0,"['yes', 'simplifying', 'thing', 'sake', 'brevity', 'really', 'core', 'problem', 'film', 'ha', 'much', 'going', 'without', 'real', 'fulfilling', 'explanation']"
1,"['good', 'job', 'quite', 'amusing']"
0,"['but', 'convoluted', 'plot', 'just', 'didn', 'convince', 'much', 'film', 'watched', 'weird', 'questioning', 'glance']"
0,"['let', 'girlfriend', 'talk', 'seeing', 'bad', 'idea', 'hated']"
1,"['last', '15', 'minute', 'movie', 'also', 'not', 'bad', 'well']"
0,"['bela', 'lugosi', 'totally', 'extraneous', 'intoning', 'odd', 'line']"
0,"['acting', 'decidely', 'wooden', 'though', 'no', 'worse', 'period', 'universal', 'b', 'movie']"
1,"['like', 'armand', 'assante', 'cable', 'company', 'summary', 'sounded', 'interesting', 'watched', 'twice', 'already', 'probably']"
1,"['believe', 'screenwriter', 'good', 'job', 'tying', 'loose', 'end']"
1,"['8', '10', 'score', 'mostly', 'plot']"
1,"['won', 'say', 'don', 'like', 'spoiler', 'don', 'want', 'one', 'but', 'believe', 'film', 'worth', 'time']"
0,"['wow', 'bad', 'film']"
0,"['not', 'frightening', 'least', 'barely', 'comprehensible']"
0,"['plot', 'doesn', 'hang', 'together', 'acting', 'absolutely', 'appalling']"
0,"['not', 'even', 'good', 'camp', 'value']"
0,"['wasn', 'expecting', 'oscar', 'material', 'but']"
0,"['iq', 'particularly', 'stupid', 'mollusk', 'not', 'see', 'one', 'coming']"
0,"['film', 'use', 'word', 'loosely', 'insult', 'movie', 'going', 'public']"
0,"['someone', 'involved', 'knew', 'how', 'string', 'together', 'narrative']"
0,"['get', '1', '10', 'simply', 'nothing', 'lower']"
0,"['one', 'not', 'but', 'watched', 'recently', 'fox', 'movie', 'channel', 'disappointed']"
0,"['know', 'contract', 'player', 'little', 'control', 'script', 'but', 'acting', 'bad', 'script']"
0,"['victor', 'mclaglen', 'even', 'bad', 'brian', 'donlevy', 'almost', 'unrecognizable']"
0,"['considering', 'relation', 'screen', 'taylor', 'stanwyck', 'surprising', 'how', 'little', 'chemistry', 'screen', 'two']"
0,"['but', 'premise', 'film', 'ridiculous', 'president', 'u']"
0,"['death', 'row', 'scene', 'entirely', 'unmoving']"
0,"['thing', 'worse', 'taylor', 'acting', 'stanwyck', 'singing']"
0,"['whatever', 'producer', 'going', 'missed', 'entirely']"
1,"['deeply', 'impressed', 'character', 'played']"
1,"['knew', 'saw', 'film', 'great', 'thing', 'come', 'gifted', 'actor']"
0,"['cheap', 'cheerless', 'heist', 'movie', 'poor', 'characterisation', 'lot', 'underbite', 'style', 'stoic', 'emoting', 'think', 'chow', 'yun', 'fat', 'better', 'tomorrow', 'cheesy', 'cliche', 'thrown', 'abandoned', 'factory', 'ready', 'poorly', 'executed', 'flying', 'judo', 'roll', 'la', 'john', 'woo']"
0,"['even', 'squib', 'look', 'awful']"
0,"['no', 'point', 'proceeding', 'doe', 'look', 'remotely', 'like', 'america']"
0,"['plot', 'derivative', 'predictable', 'ending', 'like', 'mercy', 'killing']"
0,"['awful', 'dialogue', 'hopeless', 'overacting', 'everyone', 'get', 'shot', 'top', 'real', 'waste', 'space', 'time']"
0,"['uneasy', 'how', 'bad', 'movie', 'but', 'not', 'scared']"
0,"['dialogue', 'composed', 'thing', 'make', 'little', 'sense']"
0,"['30', 'minute', 'footage', 'wasted', 'show', 'mediocre', 'elderly', 'actor', 'awkwardly', 'babbling', 'overwrought', 'pseudo', 'satanic', 'gibberish', 'corny', 'enough', 'make', 'teen', 'goth', 'blush', 'almost', 'always', 'olde', 'english', 'sometimes', 'latin', 'may', 'may', 'not', 'made', 'word']"
0,"['directing', 'sloppy', 'best']"
0,"['hackneyed', 'writing', 'certainly', 'but', 'made', 'even', 'worse', 'bad', 'directing']"
0,"['course', 'acting', 'blah']"
0,"['acting', 'whole', 'cast', 'could', 'put', 'scale', 'balanced', 'perfectly', 'overacting', 'underacting']"
0,"['finally', 'get', 'ending', 'would', 'great', 'handled', 'competent', 'people', 'not', 'jerry', 'falwell']"
1,"['loved', 'movie', 'great', 'portrayal', 'family', 'share', 'ups', 'but', 'end', 'knew', 'special', 'love']"
1,"['seen', 'many', 'movie', 'starring', 'jaclyn', 'smith', 'but', 'god', 'one', 'best', 'though', 'came', '12', 'year', 'ago']"
1,"['movie', 'contained', 'star', 'cast', 'loved', 'opened', 'eye', 'see', 'actor', 'haven', 'seen']"
1,"['movie', 'kind', 'long', 'length', 'but', 'enjoyed', 'every', 'minute']"
1,"['overall', 'rate', 'movie', '10', '1', '10', 'scale']"
1,"['lifetime', 'doe', 'not', 'air', 'enough', 'anyone', 'know', 'store', 'sell', 'let', 'know', 'must']"
0,"['particularly', 'remember', 'sens', 'assaulted', 'strident', 'cord', 'music', 'would', 'blare', 'little', 'warning', 'even', 'less', 'meaning']"
0,"['just', 'sort', 'pap', 'screened', 'afternoon', 'punish', 'unemployed', 'not', 'job']"
1,"['totally', 'different', 'load', 'understatement', 'black', 'comedy', 'film', 'get', 'see', 'but', 'remember']"
1,"['movie', 'creates', 'universe', 'fascinating', 'every', 'way']"
1,"['but', 'movie', 'really', 'got']"
1,['see']
1,"['really', 'hope', 'team', 'behind', 'movie', 'make', 'movie', 'continue', 'kinda', 'weird', 'style']"
1,"['forgot', 'casting', 'superb', 'trond', 'fausa', 'aurvag', 'perfect', 'role', 'bothersome', 'man', 'doesn', 'understand', 'why']"
1,"['movie', 'good', 'humorous', 'comment', 'life', '2006']"
1,"['found', 'move', 'beautiful', 'enjoyable', 'uplifting']"
1,"['initially', 'local', 'site', 'film', 'filmed', 'buffalo', 'intrigued']"
1,"['later', 'found', 'lost', 'power', 'film']"
1,"['entire', 'audience', 'applauded', 'conclusion', 'film']"
1,"['left', 'theater', 'lilt', 'step', 'joy', 'heart', 'hope', 'human', 'race']"
1,"['duris', 'ha', 'wholesome', 'appearance', 'give', 'fine', 'performance']"
1,"['rest', 'cast', 'also', 'play', 'well']"
1,"['cinematography', 'noteworthy', 'including', 'fine', 'view', 'barcelona', 'famed', 'gaudi', 'tower']"
0,"['ten', 'minute', 'film', 'started', 'second', 'thought']"
0,"['half', 'way', 'film', 'started', 'dislike']"
0,"['time', 'film', 'ended', 'not', 'disliked', 'despised']"
0,"['film', 'lack', 'convincing', 'script']"
0,"['script', 'look', 'rough', 'draft', 'written', 'shooting', 'began', 'finished', 'script', 'completed']"
0,"['thing', 'happen', 'character', 'personality', 'change', 'plot', 'twist', 'occur', 'no', 'real', 'reason', 'script', 'call']"
1,"['cast', 'good']"
1,"['worth', 'checking']"
0,"['probably', 'irritating', 'show', 'ever', 'seen', 'entire', 'life']"
0,"['indescribably', 'annoying', 'idiotic', 'show', 'ever', 'seen']"
0,"['everything', 'just', 'bad']"
0,"['could', 'not', 'understand', 'kind', 'idiot', 'would', 'produce', 'mess', 'first', 'place', 'not', 'mention', 'several', 'season']"
0,"['script', 'bad', 'bad', 'contains', 'cheesiness', 'unethical', 'joke', 'normally', 'see', 'rated', 'r', 'nc', '17', 'movie']"
0,"['casting', 'also', 'horrible', 'cause', 'see', 'really', 'really', 'bad', 'actor', 'period']"
0,"['final', 'word', 'show', 'real', 'torture']"
0,"['zillion', 'time', 'away', 'reality']"
0,"['watching', 'washing', 'machine', 'twirling', 'around', 'wouldn', 'hurt', 'eye', 'much', 'show']"
0,"['rating', '0', '10', 'grade', 'z', 'note', 'show', 'bad', 'even', 'mother', 'cast', 'pull', 'daughter', 'show']"
0,"['20th', 'century', 'fox', 'road', 'house', '1948', 'not', 'quite', 'silly', 'noir', 'but', 'implausible', 'unmitigated', 'bore', 'movie']"
0,"['full', 'unconvincing', 'cardboard', 'character', 'blandly', 'written', 'edward', 'chodorov', 'also', 'produced', 'surprisingly', 'directed', 'jean', 'negulesco', 'one', 'would', 'expect', 'great', 'deal']"
0,"['widmark', 'character', 'turn', 'unintentionally', 'comical']"
0,"['losing', 'marble', 'early', 'proceeding', 'totally', 'implausible', 'unconvincing']"
0,"['isn', 'enough', 'mess', 'movie', 'picture', 'also', 'marred', 'constant', 'use', 'studio', 'set', 'indoor', 'exterior']"
0,"['whatever', 'prompted', 'documentary', 'beyond']"
0,"['serious', 'spoiler', 'movie', 'huge', 'disappointment']"
0,"['many', 'problem', 'dont', 'know', 'start']"
1,"['cast', 'great']"
1,"['steve', 'martin', 'delivers', 'really', 'funny', 'performance', 'middle', 'aged', 'upper', 'class', 'uptight', 'white', 'guy']"
1,"['add', 'betty', 'white', 'jean', 'smart', 'great', 'cast', 'everyone', 'played', 'part', 'really', 'well']"
0,"['but', 'movie', 'make', 'lot', 'serious', 'mistake']"
0,"['first', 'enough', 'racial', 'stereotype', 'racial', 'joke', 'offend', 'everyone']"
0,"['movie', 'littered', 'overt', 'racial', 'slur', 'towards', 'black', 'cast', 'member', 'return', 'white', 'depicted', 'moron', 'boob']"
0,"['putting', 'race', 'card', 'aside', 'let', 'look', 'major', 'flaw', 'film', 'destroy', 'latifa', 'character']"
0,"['no', 'real', 'plot']"
0,"['wouldnt', 'see', 'movie', 'free']"
1,"['steamboat', 'willie', 'amazingly', 'important', 'film', 'cinema', 'history']"
1,"['second', 'appearance', 'mickey', 'mouse', 'following', 'silent', 'plane', 'crazy', 'earlier', 'year', 'probably', 'famous', 'film', 'mostly', 'ground', 'breaking']"
1,"['don', 'yet', 'hear', 'mickey', 'speak', 'ton', 'sound', 'effect', 'music', 'throughout', 'film', 'something', 'take', 'granted', 'but', 'huge', 'crowd', 'pleaser', '1928']"
1,"['however', 'seeing', 'short', '25', 'year', 'amazed', 'how', 'timeless', 'film', 'actually']"
1,"['just', 'adorable', 'seeing', 'mickey', 'playing', 'turkey', 'straw', 'highly', 'imaginative', 'occasionally', 'cruel', 'way']"
1,"['clever', 'real', 'crowd', 'pleaser', 'film', 'still', 'rank', 'among', 'mickey', 'best', 'film', 'even', '80', 'wonderful', 'year']"
0,"['bipolarity', 'ruthless', 'thug', 'one', 'minute', 'ruthless', 'killer', 'next', 'minute', 'luv', 'diaper', 'commercial', 'completely', 'unconvincing']"
0,"['terribly', 'disappointed', 'film', 'would', 'receive', 'many', 'award', 'accolade', 'especially', 'far', 'deserving', 'work', 'film']"
1,"['original', 'body', 'soul', '1947', 'masterpiece']"
1,"['john', 'garfield', 'ann', 'revere', 'lilli', 'plmer', 'william', 'conrad', 'canada', 'lee', 'filmed', 'one', 'greatest', 'cinematographer', 'ever', 'grace', 'screen', 'james', 'wong', 'howe']"
0,"['don', 'think', 'redeeming', 'quality', 'remake']"
0,"['may', 'bad', 'film', 'ever', 'made']"
0,"['bad', 'well', 'just', 'bad']"
0,"['movie', 'solid', 'example', 'bad', 'plot', 'bad', 'idea', 'way']"
0,"['shame', 'see', 'good', 'actor', 'like', 'thomerson', 'james', 'make', 'living', 'mess', 'like']"
0,"['thought', 'bad']"
0,"['film', 'terrible', 'but', 'credit', '1986', 'version', 'watchable']"
0,"['let', 'start', 'problem', 'acting', 'especially', 'lead', 'professor', 'bad']"
0,"['script', 'big', 'flawed', 'mess']"
0,"['best', 'example', 'how', 'dumb', 'writing', 'established', 'turn', 'zombie', 'student', 'back', 'human', 'removing', 'necklace', 'containing', 'piece', 'meteorite']"
0,"['director', 'paul', 'matthew', 'also', 'wrote', 'directed', 'weak', '1995', 'monster', 'movie', 'grim', 'clearly', 'doesn', 'know', 'how', 'pace', 'film']"
